TEAM_ID,TEAM_NAME,GP,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,POSS,PIE,GP_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SEASON,SEASON_START_YEAR,TEAM_SUCCESS_GROUP,SHOOTING_EFFICIENCY_GAP,REB_PCT_BALANCE,PACE_ADJ_NET_RATING,POSSESSION_CONTROL_INDEX,TEAM_SUCCESS_GROUP_ENCODED,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,TWO_PCT,FG3A_RATE,FT_RATE,OREB_SHARE,ASSISTED_FG_RATE,BALL_CONTROL,NEXT_W_PCT,NEXT_SEASON_START_YEAR,W_PCT_CHANGE,DECLINE_RISK
1610612740,New Orleans Pelicans,72,0.431,3486.0,113.0,113.3,-0.3,0.612,1.78,18.3,0.302,0.755,0.527,0.144,0.537,0.57,100.54,7303,0.508,1,21,6,11,23,18,13,18,11,1,3,2,22,17,17,10,14,2020-21,2020,Average,0.033,0.453,-0.298,0.383,1,42.5,89.1,0.477,10.6,30.4,0.348,19.0,26.1,0.729,11.7,35.7,47.4,26.0,14.6,7.6,4.4,5.9,18.0,21.3,114.6,-0.3,9,10,7,27,25,26,4,2,29,1,3,3,10,22,15,24,30,4,2,9,18,0.543,0.341,0.293,0.247,0.612,11.4,0.439,2021.0,0.008000000000000007,0.0
1610612740,New Orleans Pelicans,82,0.439,3951.0,111.2,112.0,-0.8,0.621,1.78,18.1,0.306,0.742,0.518,0.143,0.517,0.557,98.02,8060,0.5,1,20,19,19,18,21,8,16,13,4,3,3,21,24,22,21,18,2021-22,2021,Average,0.04,0.436,-0.816,0.375,1,40.2,88.0,0.457,10.6,32.1,0.332,18.3,23.2,0.789,12.0,33.2,45.2,25.0,14.1,8.3,4.0,4.8,19.7,20.5,109.3,-1.0,19,16,23,28,24,27,2,6,10,3,24,11,13,17,7,26,16,14,4,21,21,0.53,0.365,0.264,0.265,0.622,10.9,0.512,2022.0,0.07300000000000001,0.0
1610612740,New Orleans Pelicans,82,0.512,3971.0,113.8,112.0,1.9,0.616,1.77,18.5,0.29,0.732,0.512,0.145,0.543,0.582,99.58,8239,0.514,1,15,8,20,6,10,10,19,12,9,5,5,20,17,16,16,8,2022-23,2022,Average,0.039,0.442,1.908,0.367,1,42.0,87.6,0.48,11.0,30.1,0.364,19.3,24.4,0.793,10.6,33.1,43.7,25.9,14.6,8.3,4.1,4.7,20.5,20.4,114.4,1.9,16,17,11,23,29,15,8,10,11,13,13,13,11,21,2,24,17,20,12,15,10,0.539,0.344,0.279,0.243,0.617,11.3,0.598,2023.0,0.08599999999999997,0.0
1610612740,New Orleans Pelicans,82,0.598,3941.0,116.5,111.9,4.6,0.634,2.07,19.4,0.278,0.725,0.505,0.132,0.558,0.591,98.7,8101,0.524,1,8,26,11,6,6,15,7,10,19,8,10,12,11,10,16,6,2023-24,2023,Average,0.033,0.447,4.661,0.373,1,42.5,87.4,0.486,12.5,32.6,0.383,17.6,22.8,0.771,10.4,33.6,44.0,27.0,13.0,8.3,4.6,5.2,18.4,18.4,115.1,4.4,12,23,9,18,24,4,13,9,21,17,10,13,13,11,3,22,19,11,18,13,6,0.547,0.373,0.261,0.236,0.635,14.0,0.256,2024.0,-0.34199999999999997,1.0
1610612740,New Orleans Pelicans,82,0.256,3951.0,109.7,119.1,-9.4,0.636,1.76,18.3,0.303,0.682,0.487,0.146,0.519,0.552,99.77,8212,0.455,1,27,18,25,29,29,13,21,22,11,29,26,18,26,27,15,26,2024-25,2024,Unsuccessful,0.033,0.379,-9.422,0.341,0,40.6,89.9,0.452,12.0,34.6,0.347,16.5,21.9,0.754,12.1,31.5,43.6,25.8,14.6,8.5,5.2,5.2,18.3,17.9,109.8,-9.4,22,13,24,27,25,24,22,14,27,7,26,20,19,19,8,10,21,13,25,25,29,0.517,0.385,0.244,0.278,0.635,11.2,,,,
1610612741,Chicago Bulls,82,0.512,3981.0,104.1,105.5,-1.4,0.591,1.64,17.0,0.29,0.714,0.506,0.142,0.487,0.526,96.6,8008,0.494,1,14,3,23,15,18,14,12,13,11,20,12,12,26,26,15,16,2015-16,2015,Average,0.039,0.424,-1.449,0.364,1,38.6,87.4,0.441,7.9,21.4,0.371,16.5,21.0,0.787,11.1,35.2,46.3,22.8,13.9,6.0,5.7,5.7,18.8,18.7,101.6,-1.5,11,2,22,21,24,3,23,26,7,9,3,3,12,13,29,8,27,5,26,21,18,0.465,0.245,0.24,0.24,0.591,8.9,0.5,2016.0,-0.01200000000000001,0.0
1610612741,Chicago Bulls,82,0.5,3956.0,106.5,106.2,0.3,0.584,1.66,16.8,0.311,0.733,0.519,0.14,0.487,0.53,96.02,7919,0.504,1,15,18,21,5,14,13,15,17,3,8,4,13,30,28,19,13,2016-17,2016,Average,0.043,0.422,0.312,0.379,1,38.6,87.1,0.444,7.6,22.3,0.34,18.0,22.5,0.798,12.2,34.1,46.3,22.6,13.6,7.8,4.8,4.6,17.7,18.8,102.9,0.4,20,8,25,28,29,24,15,19,6,2,9,3,14,12,15,16,12,2,25,23,14,0.478,0.256,0.258,0.263,0.585,9.0,0.329,2017.0,-0.17099999999999999,1.0
1610612741,Chicago Bulls,82,0.329,3971.0,103.4,110.5,-7.0,0.607,1.68,17.3,0.256,0.767,0.5,0.141,0.497,0.529,98.65,8160,0.453,1,24,5,28,28,28,8,13,14,22,1,17,11,29,29,11,28,2017-18,2017,Unsuccessful,0.032,0.511,-7.096,0.359,0,38.7,88.8,0.435,11.0,31.1,0.355,14.6,19.2,0.759,9.6,35.0,44.7,23.5,14.0,7.6,3.5,5.2,19.2,17.4,102.9,-7.0,23,1,30,10,6,21,28,26,20,16,8,6,10,13,18,30,24,9,29,26,29,0.48,0.35,0.216,0.215,0.607,9.5,0.268,2018.0,-0.061,1.0
1610612741,Chicago Bulls,82,0.268,3981.0,104.5,112.8,-8.3,0.55,1.55,16.3,0.242,0.727,0.483,0.141,0.505,0.541,99.3,8232,0.453,1,27,3,29,25,27,25,26,26,30,16,27,20,28,28,20,27,2018-19,2018,Unsuccessful,0.036,0.485,-8.359,0.342,0,39.8,87.9,0.453,9.1,25.9,0.351,16.2,20.7,0.783,8.8,34.1,42.9,21.9,14.1,7.4,4.3,5.8,20.3,18.7,104.9,-8.4,23,22,20,30,27,19,25,26,11,30,21,25,27,19,20,26,28,9,30,27,27,0.495,0.295,0.235,0.205,0.55,7.8,0.338,2019.0,0.07,0.0
1610612741,Chicago Bulls,65,0.338,3135.0,105.8,108.9,-3.1,0.587,1.5,16.9,0.267,0.719,0.481,0.153,0.515,0.547,100.46,6563,0.466,26,24,29,29,9,22,20,26,21,14,23,28,26,24,26,16,25,2019-20,2019,Unsuccessful,0.032,0.452,-3.086,0.328,0,39.6,88.6,0.447,12.2,35.1,0.348,15.5,20.5,0.755,10.5,31.4,41.9,23.2,15.5,10.0,4.1,5.9,21.8,19.2,106.8,-3.1,25,16,26,14,11,22,28,27,21,13,30,29,23,27,1,26,28,24,29,27,22,0.512,0.396,0.231,0.251,0.586,7.7,0.431,2020.0,0.09299999999999997,0.0
1610612741,Chicago Bulls,72,0.431,3476.0,110.4,111.5,-1.1,0.635,1.77,19.2,0.267,0.767,0.519,0.151,0.547,0.575,99.58,7220,0.499,1,21,16,21,12,20,4,20,8,16,1,4,27,10,14,13,18,2020-21,2020,Average,0.028,0.5,-1.105,0.368,1,42.2,88.6,0.476,12.6,34.0,0.37,13.8,17.5,0.791,9.6,35.3,45.0,26.8,15.1,6.7,4.2,5.1,18.9,17.7,110.7,-0.9,10,14,9,16,17,13,30,30,11,19,8,11,8,27,28,27,18,10,30,21,20,0.542,0.384,0.198,0.213,0.635,11.7,0.561,2021.0,0.13000000000000006,0.0
1610612741,Chicago Bulls,82,0.561,3946.0,112.7,113.2,-0.5,0.572,1.86,17.8,0.249,0.735,0.495,0.13,0.541,0.579,98.76,8124,0.496,1,12,24,13,23,20,27,10,17,28,7,17,6,10,8,14,20,2021-22,2021,Average,0.038,0.486,-0.506,0.365,1,41.7,86.9,0.48,10.6,28.8,0.369,17.5,21.5,0.813,8.7,33.7,42.3,23.9,12.8,7.1,4.1,5.0,18.8,18.2,111.6,-0.4,7,20,3,29,30,4,9,17,3,29,22,28,19,6,23,25,24,8,28,13,20,0.535,0.331,0.247,0.206,0.573,11.1,0.488,2022.0,-0.07300000000000006,1.0
1610612741,Chicago Bulls,82,0.488,3981.0,112.8,111.5,1.3,0.575,1.83,18.1,0.236,0.736,0.493,0.133,0.55,0.587,99.18,8225,0.512,1,19,4,24,5,13,23,14,17,28,3,22,8,12,12,18,9,2022-23,2022,Average,0.037,0.5,1.311,0.36,1,42.5,86.8,0.49,10.4,28.9,0.361,17.6,21.8,0.809,8.5,33.9,42.4,24.5,13.4,7.9,4.5,4.7,18.9,18.7,113.1,1.3,11,21,4,30,30,16,21,26,5,28,9,22,20,8,7,19,18,8,27,22,13,0.554,0.333,0.251,0.2,0.576,11.1,0.476,2023.0,-0.01200000000000001,0.0
1610612741,Chicago Bulls,82,0.476,3996.0,114.0,115.7,-1.7,0.594,2.04,18.2,0.291,0.717,0.501,0.124,0.534,0.568,96.94,8078,0.493,1,20,1,19,22,20,28,13,24,11,17,14,3,22,21,28,20,2023-24,2023,Average,0.034,0.426,-1.754,0.377,1,42.0,89.5,0.47,11.5,32.1,0.358,16.7,21.1,0.791,11.2,32.6,43.8,25.0,12.2,7.8,4.8,4.9,18.8,18.8,112.3,-1.4,16,13,18,27,26,20,17,18,10,8,19,14,23,3,9,18,14,17,14,22,20,0.531,0.359,0.236,0.256,0.595,12.8,0.476,2024.0,0.0,0.0
1610612741,Chicago Bulls,82,0.476,3951.0,113.2,114.8,-1.6,0.673,1.98,19.9,0.26,0.722,0.496,0.141,0.553,0.585,103.61,8532,0.495,1,18,18,20,19,20,7,10,6,28,5,18,15,13,13,2,20,2024-25,2024,Average,0.032,0.462,-1.544,0.355,1,43.2,92.0,0.47,15.4,42.0,0.367,16.0,19.7,0.809,10.1,35.8,45.9,29.1,14.7,7.6,4.7,5.1,17.6,16.8,117.8,-1.6,8,4,15,3,3,13,27,29,3,25,1,3,5,20,24,18,18,6,30,6,20,0.556,0.457,0.214,0.22,0.674,14.4,,,,
1610612742,Dallas Mavericks,82,0.512,4001.0,105.5,105.9,-0.4,0.592,1.73,17.0,0.241,0.723,0.484,0.132,0.502,0.544,95.34,7950,0.503,1,14,1,11,16,16,13,5,12,28,14,26,2,13,14,22,13,2015-16,2015,Average,0.042,0.482,-0.42,0.352,1,37.4,84.1,0.444,9.8,28.6,0.344,17.7,22.3,0.794,9.2,33.9,43.1,22.1,12.8,6.8,3.7,4.4,19.5,21.4,102.3,-0.3,22,18,20,7,5,23,12,21,3,26,9,19,18,2,26,29,8,8,8,16,16,0.497,0.34,0.265,0.213,0.591,9.3,0.402,2016.0,-0.10999999999999999,1.0
1610612742,Dallas Mavericks,82,0.402,3956.0,104.7,107.7,-3.0,0.574,1.75,16.8,0.216,0.733,0.465,0.127,0.505,0.541,93.11,7668,0.479,1,22,18,25,13,23,17,7,18,30,7,30,3,18,19,28,24,2016-17,2016,Average,0.036,0.517,-3.222,0.338,1,36.2,82.3,0.44,10.7,30.2,0.355,14.8,18.5,0.801,7.9,30.7,38.6,20.8,11.9,7.5,3.7,3.4,19.1,19.4,97.9,-2.9,30,27,29,5,6,16,29,30,4,30,30,30,27,2,19,30,2,9,21,30,23,0.489,0.367,0.225,0.205,0.575,8.9,0.293,2017.0,-0.10900000000000004,1.0
1610612742,Dallas Mavericks,82,0.293,3961.0,105.4,108.4,-2.9,0.594,1.85,17.3,0.224,0.749,0.478,0.127,0.513,0.544,96.53,7959,0.475,1,27,12,24,16,22,10,2,11,30,5,30,1,19,23,26,23,2017-18,2017,Unsuccessful,0.031,0.525,-3.004,0.351,0,38.1,85.9,0.444,11.8,32.8,0.36,14.2,18.7,0.763,8.1,33.1,41.3,22.7,12.3,7.0,3.8,4.5,19.2,19.6,102.3,-3.0,29,17,26,5,4,17,29,29,19,30,21,27,19,1,25,29,8,10,20,28,22,0.495,0.382,0.218,0.196,0.596,10.4,0.402,2018.0,0.10900000000000004,0.0
1610612742,Dallas Mavericks,82,0.402,3956.0,108.7,110.1,-1.5,0.603,1.64,17.0,0.273,0.734,0.503,0.142,0.519,0.555,99.6,8216,0.492,1,22,18,20,18,21,13,21,21,13,10,12,21,19,16,19,20,2018-19,2018,Average,0.036,0.461,-1.506,0.361,1,38.8,86.9,0.447,12.5,36.6,0.34,18.8,25.3,0.742,10.1,35.2,45.3,23.4,14.2,6.5,4.3,4.5,20.1,23.2,108.9,-1.3,28,28,27,7,4,27,7,5,25,16,14,16,22,20,29,26,6,8,2,21,20,0.523,0.421,0.291,0.223,0.603,9.2,0.573,2019.0,0.17099999999999993,0.0
1610612742,Dallas Mavericks,75,0.573,3635.0,115.9,111.2,4.8,0.592,1.94,17.7,0.275,0.74,0.509,0.126,0.545,0.581,99.89,7569,0.521,1,13,1,1,18,6,17,4,14,12,8,10,3,4,4,18,8,2019-20,2019,Average,0.036,0.465,4.805,0.383,1,41.7,90.3,0.461,15.1,41.3,0.367,18.6,23.8,0.779,10.5,36.4,46.9,24.7,12.7,6.1,4.8,4.1,19.5,21.3,117.0,4.9,9,9,16,2,2,10,10,11,14,11,4,4,14,2,29,16,5,6,9,3,6,0.543,0.457,0.264,0.224,0.592,12.0,0.583,2020.0,0.010000000000000009,0.0
1610612742,Dallas Mavericks,72,0.583,3461.0,114.6,112.3,2.3,0.557,1.9,17.2,0.253,0.734,0.496,0.123,0.55,0.582,97.94,7062,0.51,1,8,24,8,21,10,28,9,23,21,17,16,3,8,8,26,11,2020-21,2020,Average,0.032,0.481,2.348,0.373,1,41.1,87.3,0.47,13.8,38.1,0.362,16.5,21.2,0.778,9.1,34.2,43.3,22.9,12.1,6.3,4.3,3.7,19.4,20.1,112.4,2.3,18,22,13,8,6,18,18,20,15,25,17,21,26,3,30,26,2,19,7,17,11,0.555,0.436,0.243,0.21,0.557,10.8,0.634,2021.0,0.051000000000000045,0.0
1610612742,Dallas Mavericks,82,0.634,3951.0,112.5,109.1,3.5,0.595,1.87,17.8,0.256,0.733,0.496,0.13,0.538,0.572,95.64,7871,0.511,1,5,19,14,7,7,20,9,18,23,10,16,7,13,14,30,12,2021-22,2021,Successful,0.034,0.477,3.66,0.366,2,39.3,85.1,0.461,13.1,37.4,0.35,16.4,21.2,0.771,9.3,33.8,43.0,23.4,12.5,6.7,4.0,3.7,19.7,20.1,108.0,3.3,25,27,18,10,8,19,22,22,16,24,20,24,25,3,29,28,1,14,10,24,8,0.549,0.439,0.249,0.216,0.595,10.9,0.463,2022.0,-0.17099999999999999,1.0
1610612742,Dallas Mavericks,82,0.463,3986.0,115.9,116.1,-0.2,0.573,1.88,17.4,0.226,0.717,0.471,0.124,0.565,0.599,97.21,8082,0.487,1,21,3,6,25,20,25,8,24,30,17,30,2,5,6,28,23,2022-23,2022,Average,0.034,0.491,-0.206,0.347,1,40.0,84.3,0.475,15.2,41.0,0.371,19.0,25.1,0.755,7.6,31.2,38.8,22.9,12.2,6.3,3.7,3.8,20.7,21.8,114.2,0.1,28,29,15,3,3,8,12,6,23,30,27,30,28,2,29,28,2,23,1,16,19,0.573,0.486,0.298,0.196,0.572,10.7,0.61,2023.0,0.14699999999999996,0.0
1610612742,Dallas Mavericks,82,0.61,3941.0,117.0,114.9,2.1,0.596,2.05,18.5,0.257,0.711,0.485,0.124,0.562,0.592,100.6,8263,0.506,1,6,26,8,18,15,26,10,20,25,21,26,4,7,9,7,16,2023-24,2023,Successful,0.03,0.454,2.087,0.361,2,43.1,89.7,0.481,14.6,39.5,0.369,17.0,22.5,0.758,9.7,33.2,42.9,25.7,12.5,6.9,5.0,4.0,18.3,20.3,117.9,2.2,9,12,11,3,2,13,15,11,27,23,14,21,19,4,24,17,2,10,2,7,14,0.568,0.44,0.251,0.226,0.596,13.2,0.476,2024.0,-0.134,1.0
1610612742,Dallas Mavericks,82,0.476,3946.0,113.7,115.0,-1.3,0.601,1.8,18.2,0.271,0.694,0.488,0.14,0.549,0.583,100.15,8238,0.496,1,18,23,18,20,19,27,19,23,25,25,24,12,14,14,12,19,2024-25,2024,Average,0.034,0.423,-1.298,0.348,1,42.0,87.7,0.479,12.4,34.2,0.364,17.8,23.1,0.77,10.1,33.0,43.0,25.2,14.0,7.8,5.4,4.6,17.8,18.7,114.2,-1.2,13,21,10,26,26,15,6,6,24,24,17,23,22,13,21,7,12,8,16,15,19,0.553,0.39,0.263,0.235,0.6,11.2,,,,
1610612743,Denver Nuggets,82,0.402,3966.0,104.9,108.2,-3.3,0.601,1.55,16.9,0.304,0.732,0.513,0.151,0.489,0.531,96.34,7963,0.479,1,21,11,17,25,23,9,15,15,3,9,7,19,23,22,17,25,2015-16,2015,Average,0.042,0.428,-3.425,0.362,1,37.7,85.4,0.442,8.0,23.7,0.338,18.5,24.1,0.766,11.5,33.1,44.6,22.7,14.7,7.4,4.8,6.3,21.0,20.9,101.9,-3.1,21,12,21,20,18,26,10,10,14,6,19,8,14,18,20,16,30,23,11,20,23,0.481,0.278,0.282,0.258,0.602,8.0,0.488,2016.0,0.08599999999999997,0.0
1610612743,Denver Nuggets,82,0.488,3951.0,112.2,111.7,0.4,0.615,1.69,18.2,0.314,0.753,0.532,0.15,0.53,0.568,99.18,8167,0.503,1,18,25,4,29,13,7,10,4,2,2,1,23,5,5,6,15,2016-17,2016,Average,0.038,0.439,0.403,0.382,1,41.2,87.7,0.469,10.6,28.8,0.368,18.7,24.2,0.774,11.8,34.6,46.4,25.3,15.0,6.9,3.9,4.9,19.1,20.2,111.7,0.5,3,4,6,7,8,11,9,8,17,5,6,2,2,23,28,27,15,9,13,3,12,0.52,0.328,0.276,0.254,0.614,10.3,0.561,2017.0,0.07300000000000006,0.0
1610612743,Denver Nuggets,82,0.561,3976.0,111.4,110.0,1.4,0.617,1.68,18.2,0.3,0.736,0.517,0.151,0.536,0.57,97.69,8095,0.511,1,14,4,6,23,11,7,11,5,2,11,2,23,6,7,15,10,2017-18,2017,Average,0.034,0.436,1.433,0.366,1,40.7,86.6,0.47,11.5,30.9,0.371,17.1,22.3,0.767,11.0,33.5,44.5,25.1,15.0,7.6,4.9,4.8,18.7,20.7,110.0,1.5,7,12,10,6,8,7,12,12,18,2,20,7,5,23,17,12,16,6,6,6,11,0.524,0.357,0.258,0.247,0.617,10.1,0.659,2018.0,0.09799999999999998,0.0
1610612743,Denver Nuggets,82,0.659,3946.0,112.1,108.1,4.0,0.653,2.04,19.3,0.308,0.744,0.524,0.136,0.527,0.558,98.49,8096,0.524,1,4,27,7,10,8,2,3,2,1,5,2,11,15,14,26,8,2018-19,2018,Successful,0.031,0.436,4.061,0.388,2,41.9,90.0,0.466,11.0,31.4,0.351,15.8,20.9,0.755,11.9,34.5,46.4,27.4,13.4,7.7,4.4,5.0,20.0,20.4,110.7,4.0,12,11,13,18,16,17,27,25,20,2,17,8,2,8,13,24,14,7,20,20,8,0.527,0.349,0.232,0.256,0.654,14.0,0.63,2019.0,-0.029000000000000026,0.0
1610612743,Denver Nuggets,73,0.63,3549.0,112.6,110.4,2.2,0.636,1.94,19.1,0.294,0.725,0.509,0.139,0.535,0.567,97.64,7217,0.517,3,6,3,5,16,11,5,3,2,3,20,11,9,10,15,29,11,2019-20,2019,Successful,0.032,0.431,2.253,0.37,2,42.0,88.9,0.473,11.0,30.6,0.359,16.2,20.9,0.777,10.8,33.4,44.1,26.7,13.8,8.0,4.6,4.4,20.3,20.5,111.3,2.1,8,15,4,24,26,15,25,26,16,5,24,20,4,7,9,19,8,11,17,19,11,0.532,0.344,0.235,0.245,0.636,12.9,0.653,2020.0,0.02300000000000002,0.0
1610612743,Denver Nuggets,72,0.653,3496.0,116.3,111.5,4.8,0.621,1.99,19.3,0.292,0.751,0.522,0.136,0.557,0.588,97.74,7123,0.525,1,5,1,6,11,6,11,5,4,2,6,3,15,6,6,27,7,2020-21,2020,Successful,0.031,0.459,4.911,0.386,2,43.3,89.2,0.485,12.9,34.2,0.377,15.7,19.5,0.803,10.5,33.9,44.4,26.8,13.5,8.1,4.5,4.5,19.1,19.2,115.1,4.9,4,9,4,15,16,8,27,27,7,8,19,13,5,12,8,21,7,14,15,8,6,0.553,0.383,0.219,0.236,0.619,13.3,0.585,2021.0,-0.06800000000000006,1.0
1610612743,Denver Nuggets,82,0.585,3961.0,113.8,111.5,2.3,0.667,1.92,20.0,0.268,0.752,0.515,0.146,0.556,0.59,98.41,8123,0.516,1,10,8,6,15,11,2,6,1,19,1,4,26,1,1,20,9,2021-22,2021,Average,0.034,0.484,2.337,0.369,1,41.7,86.3,0.483,12.7,35.9,0.353,16.7,21.0,0.795,9.2,34.9,44.1,27.8,14.5,7.2,3.7,4.8,20.0,19.9,112.7,2.3,8,23,2,14,13,16,19,23,8,25,9,17,3,26,18,29,17,20,13,10,11,0.575,0.416,0.243,0.209,0.667,13.3,0.646,2022.0,0.061000000000000054,0.0
1610612743,Denver Nuggets,82,0.646,3951.0,116.8,113.5,3.3,0.663,1.99,20.5,0.289,0.727,0.514,0.147,0.573,0.601,98.74,8129,0.525,1,4,25,5,15,6,2,5,1,12,11,4,23,1,3,24,3,2022-23,2022,Successful,0.028,0.438,3.342,0.367,2,43.6,86.4,0.504,11.8,31.2,0.379,16.8,22.4,0.751,10.1,32.9,43.0,28.9,14.5,7.5,4.5,4.2,18.6,19.5,115.8,3.3,3,22,1,18,25,4,27,24,26,17,15,19,2,20,11,20,10,4,23,12,6,0.576,0.361,0.259,0.235,0.663,14.4,0.695,2023.0,0.04899999999999993,0.0
1610612743,Denver Nuggets,82,0.695,3941.0,117.8,112.3,5.5,0.669,2.33,20.9,0.3,0.718,0.515,0.13,0.562,0.589,97.43,7996,0.533,1,2,26,5,8,4,5,2,2,6,15,6,9,8,11,26,4,2023-24,2023,Successful,0.027,0.418,5.645,0.385,2,44.0,88.8,0.496,11.7,31.2,0.374,15.1,19.9,0.762,10.7,33.7,44.4,29.5,12.6,7.1,5.6,4.8,18.2,17.9,114.9,5.3,3,17,4,25,30,10,29,29,25,13,9,7,3,5,21,10,12,9,26,14,4,0.561,0.351,0.224,0.241,0.67,16.9,0.61,2024.0,-0.08499999999999996,1.0
1610612743,Denver Nuggets,82,0.61,3971.0,118.9,115.1,3.8,0.683,2.17,21.1,0.311,0.709,0.52,0.14,0.573,0.604,100.67,8328,0.529,1,6,4,4,21,9,4,4,1,5,14,2,13,2,2,8,4,2024-25,2024,Successful,0.031,0.398,3.775,0.38,2,45.4,89.8,0.506,12.0,31.9,0.376,17.9,23.3,0.77,11.2,34.5,45.7,31.0,14.3,8.0,4.9,5.1,17.6,19.0,120.8,3.9,1,16,1,28,30,5,4,1,23,12,3,4,1,17,17,15,19,6,9,3,9,0.577,0.355,0.259,0.245,0.683,16.7,,,,
1610612744,Golden State Warriors,82,0.89,3976.0,113.5,102.8,10.6,0.68,1.91,20.4,0.267,0.72,0.507,0.15,0.563,0.593,100.24,8303,0.567,1,1,5,1,6,2,1,1,1,22,15,11,18,1,1,2,2,2015-16,2015,Successful,0.03,0.453,10.575,0.357,2,42.5,87.3,0.487,13.1,31.6,0.416,16.7,21.8,0.763,10.0,36.2,46.2,28.9,15.2,8.4,6.1,4.1,20.7,19.8,114.9,10.8,1,3,1,1,1,1,22,23,16,21,1,4,1,24,9,2,3,19,19,1,1,0.528,0.362,0.25,0.216,0.68,13.7,0.817,2016.0,-0.07300000000000006,1.0
1610612744,Golden State Warriors,82,0.817,3956.0,114.8,103.4,11.4,0.705,2.06,21.2,0.272,0.709,0.504,0.146,0.563,0.597,100.37,8279,0.579,1,1,18,1,2,1,1,1,1,17,27,10,20,1,1,4,1,2016-17,2016,Successful,0.034,0.437,11.358,0.358,2,43.1,87.1,0.495,12.0,31.2,0.383,17.8,22.6,0.788,9.4,35.0,44.4,30.4,14.8,9.6,6.8,3.8,19.3,19.4,115.9,11.6,1,9,1,4,5,3,17,18,11,20,3,7,1,22,1,1,4,12,22,1,1,0.556,0.358,0.259,0.212,0.705,15.6,0.707,2017.0,-0.10999999999999999,1.0
1610612744,Golden State Warriors,82,0.707,3946.0,112.8,106.8,5.9,0.685,1.9,20.9,0.243,0.712,0.497,0.153,0.569,0.603,100.35,8251,0.554,1,3,23,3,11,3,1,1,1,27,29,19,25,1,1,5,1,2017-18,2017,Successful,0.034,0.469,5.879,0.344,2,42.8,85.1,0.503,11.3,28.9,0.391,16.6,20.3,0.815,8.4,35.1,43.5,29.3,15.4,8.0,7.5,3.7,19.6,18.5,113.5,6.0,1,24,1,8,17,1,18,22,1,28,7,17,1,26,9,1,1,15,25,1,3,0.56,0.34,0.239,0.193,0.685,13.9,0.695,2018.0,-0.01200000000000001,0.0
1610612744,Golden State Warriors,82,0.695,3961.0,115.0,108.6,6.5,0.668,2.06,20.4,0.257,0.727,0.505,0.139,0.565,0.596,101.74,8390,0.546,1,3,15,1,11,2,1,1,1,23,17,10,16,1,1,10,2,2018-19,2018,Successful,0.031,0.47,6.389,0.366,2,44.0,89.8,0.491,13.3,34.4,0.385,16.3,20.4,0.801,9.7,36.5,46.2,29.4,14.3,7.6,6.4,3.6,21.4,19.5,117.7,6.5,1,13,1,3,8,3,23,28,5,21,3,11,1,21,15,1,1,22,27,2,2,0.554,0.383,0.227,0.21,0.668,15.1,0.231,2019.0,-0.46399999999999997,1.0
1610612744,Golden State Warriors,65,0.231,3145.0,104.4,113.0,-8.6,0.663,1.72,18.2,0.255,0.722,0.481,0.146,0.497,0.54,101.04,6623,0.462,26,30,27,30,26,30,1,11,8,25,21,27,19,30,28,15,26,2019-20,2019,Unsuccessful,0.043,0.467,-8.511,0.335,0,38.6,88.2,0.438,10.4,31.3,0.334,18.7,23.2,0.803,10.0,32.9,42.8,25.6,14.9,8.2,4.6,4.9,20.1,20.1,106.3,-8.7,29,21,29,28,25,29,9,16,4,18,26,24,9,19,7,20,17,10,21,28,30,0.496,0.355,0.263,0.234,0.663,10.7,0.542,2020.0,0.31100000000000005,0.0
1610612744,Golden State Warriors,72,0.542,3461.0,110.5,109.4,1.1,0.67,1.84,19.6,0.222,0.727,0.48,0.146,0.551,0.583,102.81,7412,0.51,1,14,24,20,5,15,3,12,2,30,22,27,24,7,7,3,12,2020-21,2020,Average,0.032,0.505,1.07,0.334,1,41.3,88.2,0.468,14.6,38.7,0.376,16.6,21.1,0.785,8.0,35.1,43.0,27.7,15.0,8.2,4.8,4.3,21.2,19.5,113.7,1.1,15,17,14,3,5,9,16,21,13,30,12,22,1,26,6,17,6,28,11,12,14,0.539,0.439,0.239,0.186,0.671,12.7,0.646,2021.0,0.10399999999999998,0.0
