TEAM_ID,SEASON,SEASON_START_YEAR,PLAYER_COUNT,ROTATION_PLAYER_COUNT,MINUTES_WEIGHTED_AGE,MINUTES_WEIGHTED_AVAILABILITY,TOP3_MINUTES_SHARE,TOP5_MINUTES_SHARE,TOP3_POINTS_SHARE,MULTI_TEAM_PLAYER_SHARE,MULTI_TEAM_MINUTES_SHARE,RETURNING_MINUTES_SHARE,RETURNING_POINTS_SHARE,RETURNING_PLAYER_SHARE,MW_PLAYER_OFF_RATING,MW_PLAYER_DEF_RATING,MW_PLAYER_NET_RATING,MW_PLAYER_TS_PCT,MW_PLAYER_EFG_PCT,MW_PLAYER_USG_PCT,MW_PLAYER_PIE,MW_PLAYER_AST_PCT,MW_PLAYER_REB_PCT,MW_PLAYER_PACE,ROTATION_USAGE_STD,ROTATION_AGE_STD
1610612747,2015-16,2015,15,9,26.957198090893737,0.8277350038273902,0.35974210170636933,0.551560736610914,0.430969681784014,0.0,0.0,,,,99.78073039364759,109.2687846342288,-9.502121794221999,0.5110629977192095,0.46376873931407336,0.19558292566311877,0.08511986433519178,0.12962731179253256,0.08563444399391791,97.442894086839,0.05834190413225967,5.26577582714346
1610612748,2015-16,2015,15,9,29.460408656402375,0.8282365859009392,0.3309904920255149,0.5302160343965436,0.3719557987340414,0.2,0.18833685800984032,,,,104.05104239121704,103.18215305846725,0.8777385730746856,0.5419770021698243,0.5038214228403474,0.19440868561241292,0.10452229959962298,0.14584684495480726,0.08815799895494661,95.46025673912278,0.049528393153776565,4.148478822798771
1610612749,2015-16,2015,16,8,23.8499501586153,0.8279027114016312,0.4082625584548278,0.608444027897707,0.49169026221839224,0.0625,0.0022368436337458744,,,,102.57429713209591,106.75824303773685,-4.18394590564094,0.5322865659917273,0.49753636072535923,0.1953948596789511,0.09693523961828619,0.15084987734524294,0.088032664163009,95.95898181904808,0.03376365464519503,2.9895651857753496
1610612750,2015-16,2015,14,8,24.579671967665547,0.9029486664860875,0.4153287752908255,0.6558575470644874,0.5481950601646611,0.0,0.0,,,,104.4087201051099,107.91519927972756,-3.521638095782841,0.5449304099014192,0.49629801991691497,0.19363210932196637,0.10060050156882366,0.14969627073205763,0.09094390230883127,97.2202900061133,0.059633778179820206,4.898979485566356
1610612751,2015-16,2015,17,9,26.656849301131732,0.7987030622451858,0.38903609723809596,0.5766599544119193,0.46795387503352104,0.058823529411764705,0.03434993966775315,,,,101.06269647003165,108.68002353640532,-7.642265342773292,0.5267869284498669,0.4908401829581078,0.1975505229491566,0.09383730910467356,0.1381799303923729,0.0916974528521632,97.30631610102147,0.03150308626856176,2.5385910352879693
1610612752,2015-16,2015,16,9,27.63551914668878,0.8687017996247105,0.35697794520731113,0.5615359802650052,0.432,0.0,0.0,,,,102.51806498275194,105.35573397868728,-2.8286876596114507,0.526393915878916,0.48530933877405047,0.1957094276049257,0.09729457145579014,0.13981138397333906,0.08877842562942066,95.37234282617563,0.048733085068020404,4.254264382017033
1610612753,2015-16,2015,15,8,24.503547620212064,0.8742063940633961,0.36565667782808925,0.5676714926632779,0.43166605817208226,0.13333333333333333,0.14171184654773053,,,,103.35693998127452,104.86955491288394,-1.5089798123997424,0.5285673009541776,0.4951362716952175,0.19779185595774057,0.09693556859177929,0.15070114107116137,0.0865500276378219,97.92328777741288,0.030813957876261205,3.3819373146171707
1610612754,2015-16,2015,15,10,27.549587996604796,0.8715940263900952,0.3973747656611799,0.5653592943794105,0.4591499409681228,0.06666666666666667,0.06942554027479138,,,,102.60317303617836,101.47122763695948,1.1336754231873754,0.5343253414065707,0.4991221497249594,0.19431552410229702,0.10250167013555903,0.14624126780417473,0.0854576986451969,98.56280242006896,0.045905990894435554,2.8653097563788803
1610612755,2015-16,2015,14,9,24.00975340536252,0.848337484946334,0.3339840257328434,0.5372544595669407,0.3514271151885831,0.07142857142857142,0.11576521882939661,,,,97.50838158227101,107.33425939866441,-9.851768947692415,0.5202196414765601,0.48908113276150206,0.19447813602007738,0.08920199970060855,0.15474220791470739,0.08232354496736641,99.72141997392694,0.035449842849083146,2.060804110110156
1610612756,2015-16,2015,16,11,26.48055893215204,0.7916948382441114,0.33634857450575184,0.5172925461693484,0.37816593886462885,0.1875,0.09848322798438305,,,,100.59451851740995,106.51061623437774,-5.936644284368971,0.5303387411916417,0.49316888653337054,0.1904281147049107,0.09078628677225388,0.1341641051695341,0.0887536603782413,100.38018840677312,0.04860687296230395,4.692177418386887
1610612757,2015-16,2015,16,10,24.878514252875007,0.9200751082327044,0.3869170289755578,0.5947807337801359,0.49857841464801544,0.125,0.03739884658891458,,,,106.57700556622918,105.68905891389052,0.8975767432596652,0.547716931904015,0.5143533000519767,0.19549713301481253,0.09913916681251661,0.14590341646173235,0.09003603185494985,98.19072740960915,0.054754817139681874,2.1071307505705477
1610612758,2015-16,2015,15,9,27.12075460742237,0.8622024665704292,0.361587141294286,0.5685677859126484,0.4561784897025172,0.0,0.0,,,,104.28985884877558,106.3704516620382,-2.088292140031979,0.5474981613228984,0.5153893329125643,0.19600730758226043,0.09910604678953129,0.15214481309433647,0.08876661768913575,101.72596540267611,0.05968580284898909,2.7666443551086073
1610612759,2015-16,2015,18,11,30.99590139928666,0.8478729048171227,0.31829212305617255,0.4912835474980171,0.4091059420130085,0.2222222222222222,0.09726981584000735,,,,107.65465302788282,97.44469725920918,10.218361612464557,0.5564368922348217,0.5197793517751896,0.19541288811247484,0.11377437511774179,0.1527781302686966,0.09090527071503089,95.83211151866692,0.038566032243091936,5.246013835001276
1610612760,2015-16,2015,15,8,26.23144854872646,0.9133781518862389,0.38452073696459904,0.58917638613163,0.5373831775700935,0.06666666666666667,0.08063906159310501,,,,110.69544886443693,103.59116475642432,7.107418689193899,0.5527222301868528,0.5188565740940045,0.19549584479619275,0.10647719994586415,0.14463034614922018,0.09569589406864625,98.50813934181073,0.07339863333196334,2.8613807855648994
1610612761,2015-16,2015,16,8,26.908965788832898,0.8557370404504516,0.3858589801015216,0.5776223701478398,0.49893892949776,0.0625,0.023618357918758038,,,,107.84258333007664,103.81432010386636,4.032837299300866,0.5505360359931553,0.5079548583311038,0.19337410261780247,0.10556308204794701,0.13092272133479096,0.09128654812687488,94.52271021281314,0.05613989223359802,4.013648589500581
1610612762,2015-16,2015,16,10,24.68864646216054,0.8596326747997584,0.36901925053927015,0.5463406661692572,0.4626699629171817,0.0625,0.0526344593260031,,,,103.57954702964838,101.4486911079421,2.118160605740485,0.5393383988879434,0.5040283019196475,0.19512134453438684,0.10236224161923506,0.13441119111416108,0.09147848060393615,93.12043358946212,0.04382419423104092,2.3323807579381204
1610612763,2015-16,2015,21,9,30.707238064953945,0.7610303890448461,0.34424885209311357,0.5382723319762593,0.39775021632535335,0.38095238095238093,0.25167634870808214,,,,103.41639318558772,106.24605386739243,-2.8495965991458827,0.5215295752357086,0.48137108344157575,0.19214822974859597,0.09368426787370276,0.13653648994095108,0.09225492276464994,95.23551548236958,0.02991386812454784,5.163977794943222
1610612764,2015-16,2015,17,10,27.7238312183397,0.8321714969491911,0.34268681871262296,0.5323437651992478,0.3730420884389984,0.17647058823529413,0.1486530353371241,,,,103.44857048414781,103.82863374736962,-0.3929624915938158,0.5412756339242761,0.5104294861855964,0.2006082123990419,0.09866756064592597,0.15774783679815682,0.08606603267603101,100.22406645565916,0.047310041217483625,3.419064199455752
1610612765,2015-16,2015,15,9,25.11221767967879,0.9131024791432528,0.42380366421260535,0.6755981445208751,0.4758679085520745,0.06666666666666667,0.12817120328898957,,,,104.33179156847956,103.96335592762823,0.40343127480812613,0.5252386298868533,0.493980811762768,0.19613488855243358,0.09941992989513168,0.12811616624179128,0.09450864411962738,96.60641843624431,0.04491473403387059,4.755763235340599
1610612766,2015-16,2015,16,10,26.849004803255408,0.8823160746979967,0.38128842894280335,0.5991014814041611,0.4299054511497607,0.0625,0.11603730600166681,,,,105.46016049235439,102.36674281624192,3.094862181860959,0.5486223879088525,0.5050981825833529,0.193660552167264,0.1036678992923524,0.14676333056636662,0.08620007737565633,97.02494384548727,0.03751119832796601,2.773084924772409
1610612737,2016-17,2016,18,9,28.45042494190329,0.8470820969654782,0.3322262602567122,0.535346969100801,0.41612867928657404,0.16666666666666666,0.166536231944589,0.6005055156511028,0.6339862129335814,0.5,103.10541249590116,103.97996701555294,-0.8788082571759258,0.5394885450837483,0.5056471371042954,0.19818539212018768,0.10154033726943848,0.15492531815578042,0.09043826736457056,99.13949624169112,0.04175886096549812,3.292340531117567
1610612738,2016-17,2016,15,10,26.50167754998734,0.8878886811355775,0.36973517253016114,0.5736203492786637,0.46855594445071697,0.0,0.0,0.7929898759807643,0.8036581235181213,0.7333333333333333,109.41710596473469,106.72523384797098,2.677960912849067,0.5609835818780057,0.5242020309626256,0.19514185303298745,0.10282146578925166,0.16561090466548553,0.08519402151354089,98.36020736859865,0.05552621002733754,3.3778691508109073
1610612739,2016-17,2016,19,10,30.18519187644839,0.8367289938889895,0.35133523930651295,0.5267317863121469,0.4984777755226304,0.2631578947368421,0.22145465047920354,0.7550374461162801,0.800284148569109,0.5789473684210527,110.73336193720873,108.48646057139729,2.259410420050932,0.5720942560287275,0.5451090028702801,0.1963410532181999,0.10269145438889106,0.1615197111271192,0.0886291690231273,97.26489218131333,0.06605187355404842,4.011234224026316
1610612740,2016-17,2016,17,7,26.580708805829072,0.8029228297836734,0.41892614602314454,0.6414845118655912,0.6067496409765438,0.23529411764705882,0.1916347357466784,0.5071775071133972,0.5168741024413595,0.35294117647058826,104.82955916781974,106.31449643569246,-1.4626156097585343,0.5435665557429725,0.5060769858420339,0.21026857561746654,0.1092019391587037,0.1649816561918077,0.09513438434389349,99.04664921879605,0.09161209259810672,1.749635530559413
1610612741,2016-17,2016,16,10,27.124309641892722,0.7968270467529484,0.36653038352247647,0.5503198079740199,0.47058085560155566,0.1875,0.11416924054430892,0.3456675903210434,0.4156316647848451,0.25,105.28786872341551,105.13057918424256,0.14738076916288653,0.5207098243880054,0.48372577278102324,0.19560516290439292,0.09943388076033814,0.15313968539861272,0.09021902477982315,97.1532174764821,0.0470626178617382,3.826225293941798
1610612742,2016-17,2016,19,9,27.901553029200088,0.8045995646260241,0.39267917633610655,0.5569930526514734,0.45275485759914824,0.15789473684210525,0.16186593230430427,0.42955866267783477,0.43944636678200694,0.3157894736842105,103.70785149883986,106.04046182513174,-2.343377207030486,0.5463145560268976,0.511547766571519,0.18962741063133143,0.09462266962107467,0.12742088943781874,0.08150717368085499,94.98617689059395,0.03911553005339471,5.159194118330622
1610612743,2016-17,2016,17,10,26.1633964886835,0.80403050103221,0.307196093394848,0.5007879534328215,0.36292591434823385,0.11764705882352941,0.13419186800444352,0.6256720128424554,0.6464520162550798,0.5294117647058824,111.60213758251777,110.67010384546566,0.923597379663625,0.5697357219992806,0.5317451083661213,0.19232390442069536,0.10098152672023591,0.1545860912230365,0.09638165302988247,99.87167070469751,0.022303587155433093,4.422668877499196
1610612744,2016-17,2016,16,10,29.26670688168987,0.9201337139939777,0.36769250783375435,0.5604798378424105,0.5347334410339257,0.0625,0.08416466717118433,0.6271710326717179,0.636813408723748,0.5625,112.98330187404274,102.68104256328672,10.304830478827595,0.5827341335422598,0.5507012849718849,0.19294340060647963,0.11256046427736138,0.17445052339692094,0.09043716041915986,101.20225812594781,0.06227519570422882,4.261455150532504
1610612745,2016-17,2016,15,10,27.87744827136515,0.8888784867817272,0.3967965211130682,0.6027410393919677,0.4856559369833706,0.13333333333333333,0.12580590812501422,0.582714136661889,0.562092774482155,0.4,113.05571801419732,107.5296729186173,5.500392629549867,0.5823710505475805,0.5474076941906696,0.20506092697904413,0.10896517092212689,0.16670673754774354,0.08726167538441311,101.37827082163838,0.05939031907642862,3.6345563690772495
1610612746,2016-17,2016,15,9,30.582024466379814,0.8878159578824338,0.3505697291824854,0.5596243988863578,0.4032095163281338,0.0,0.0,0.8023591495823842,0.8158455841095276,0.6,110.64260738209737,106.27362722517503,4.365765974858685,0.5740673470851261,0.5454112994178689,0.1949989446553615,0.1053030291065553,0.1446985116004387,0.08918255327765123,97.8590112418797,0.04718940035826731,3.5624932315291997
1610612747,2016-17,2016,16,10,25.269461314698397,0.7982685428286822,0.3558831329638547,0.5318844314709896,0.41000388752105743,0.125,0.09772067738440376,0.5658823349012301,0.6358688609563302,0.5,104.4894538202282,110.66575015795716,-6.160572552430797,0.5258505317571421,0.49554863747360556,0.18596264500606213,0.08286599753123335,0.12594955320690487,0.08990403976512563,100.11478981766186,0.040927863369592116,4.570557952810575
1610612748,2016-17,2016,14,10,27.12563852095063,0.8390547767595357,0.3685167382080423,0.5772896819274906,0.45644850818094324,0.0,0.0,0.5103016316793665,0.5614773820981713,0.5,106.3778434991034,105.26614333174022,1.1022396808451793,0.5395728139794815,0.512761750039599,0.19445929073537757,0.1011955900436945,0.13976492172824906,0.08857912170921411,96.56763124575451,0.047470517165921,2.4269322199023193
1610612749,2016-17,2016,17,10,25.840613638953457,0.830611666715905,0.33561310041350506,0.5138034813095419,0.41154220252890955,0.11764705882352941,0.0968428290674205,0.4162041987384116,0.5158327029071652,0.4117647058823529,107.36286299543724,107.58557011868173,-0.23687026338505926,0.560393475861703,0.5272027445244537,0.1969282065370945,0.10248426136514414,0.1544878755145398,0.08887176622371105,96.17057998957262,0.05537652932425433,4.775981574503821
1610612750,2016-17,2016,15,9,24.479167374615358,0.8691281681569972,0.4331734878195204,0.6424160856526558,0.556340435228438,0.06666666666666667,0.03185607901178712,0.8217407096254481,0.9094223538794577,0.6,109.09342499418962,109.93799143318,-0.8264160565492465,0.5464918700205369,0.5037472347420622,0.19506854117425468,0.09998144806492505,0.14520339016683445,0.09119251963012541,96.25528611586313,0.05941962098519891,3.265986323710904
1610612751,2016-17,2016,18,10,26.34527244803667,0.8010854359682784,0.3089773658222768,0.49190690290724687,0.39691690688056147,0.2222222222222222,0.08720313463688316,0.30893652967020185,0.39265572126832937,0.16666666666666666,102.24049960833194,108.63657666318916,-6.398272729491994,0.5443617921524226,0.501510992912639,0.19234997596500766,0.09195543268012245,0.1415698057671058,0.08758566213083221,102.86884047227055,0.04261560746956447,3.492849839314596
1610612752,2016-17,2016,15,10,27.828005847640288,0.8068878323642819,0.38711104841149263,0.5882334977036264,0.49481609479140953,0.06666666666666667,0.016163619339084764,0.3949826431961095,0.46284867933843493,0.3333333333333333,106.14577824370079,109.60126864930788,-3.4423139726640475,0.5338353075605471,0.49894860613162634,0.19733661839696895,0.09717537074302471,0.12567005109478396,0.09162767705300263,97.51035504740037,0.05146610535099776,3.5623026261113755
1610612753,2016-17,2016,18,9,25.479946414629026,0.8730352699459681,0.35711114884460515,0.5688795646587183,0.4118232731798382,0.1111111111111111,0.10872003426528876,0.5697958542737798,0.6130678282514002,0.3333333333333333,103.08497336460091,108.91168838404485,-5.81216936323529,0.5203700934898267,0.485850526077954,0.19405311359754077,0.08959898340710082,0.14663519381839657,0.08190748723473137,97.94256738864404,0.034067833567026494,3.583225665910466
1610612754,2016-17,2016,16,7,27.676293147120827,0.8615105923622114,0.3927034108930203,0.6035243369141752,0.48315511095780156,0.0625,0.018004477843173588,0.6150502066610677,0.6205588133839255,0.5625,106.42555201105047,106.71721100124465,-0.26381722314142586,0.5536943221874632,0.5141489292368506,0.19573527368225302,0.10070979440441376,0.14371657622660433,0.08662113232955142,97.76302222798297,0.04769503461085453,3.481730744843983
1610612755,2016-17,2016,16,10,24.720036872840325,0.8400137637046164,0.36130444861258654,0.573360250432086,0.35671181440257477,0.0625,0.06874353668010186,0.4910481881605283,0.44588976800321845,0.3125,101.3550867033621,106.8454931551009,-5.475996131974072,0.5323601131952133,0.49346689393839666,0.19602490251747504,0.09353344439250602,0.16159096363344233,0.08495340425398828,100.20639861131221,0.03032490725459849,3.0397368307141326
1610612756,2016-17,2016,17,10,24.61838161582051,0.7873666061027894,0.38206821561401255,0.5635182952661307,0.4824436536180308,0.0,0.0,0.6486070287054349,0.7163701067615659,0.5294117647058824,105.14721100390416,110.41183754355595,-5.280488696577482,0.5443938887199617,0.5036340341566081,0.20361372169909744,0.09387984858635458,0.13096527444158138,0.08808722884334172,101.91860585766044,0.05198278561216204,5.2687759489277965
1610612757,2016-17,2016,14,9,24.963454144437993,0.8786068094556446,0.40281565110371026,0.6107057657255989,0.5464468183929401,0.07142857142857142,0.0723654450291742,0.7975902636642466,0.8171156525777984,0.6428571428571429,107.73473704025582,108.60192248080568,-0.8773669524475193,0.5530148229904145,0.5174663008976964,0.19699653549569177,0.09746043510241036,0.13219148973251715,0.08683134299485744,98.46708830159258,0.05845986277400552,2.0
1610612758,2016-17,2016,16,11,27.37973827455795,0.7731686285591207,0.2994463601583032,0.4737413145280188,0.3233778247654288,0.1875,0.21973346258913778,0.37367984777319124,0.40148011100832565,0.3125,104.28115397685515,109.16514106181188,-4.891488250629815,0.5519270875207561,0.5186450193049517,0.18264615652772548,0.08703231886844974,0.1370117432235098,0.0739873884268638,97.00256127928125,0.03321505185035073,3.0989200998289657
1610612759,2016-17,2016,16,11,29.937346797946645,0.8769728256753344,0.3340730455272238,0.5047950012623075,0.4542086372583073,0.0,0.0,0.689813935874779,0.7260622901470418,0.5,108.86237093326602,101.30919189598585,7.563530547841453,0.5626504926365395,0.527426885466633,0.1949141254733653,0.10976502810738029,0.15218438963224776,0.091773556004376,96.23203852730792,0.05383200068287135,4.6974584300959314
1610612760,2016-17,2016,15,10,25.396399934874,0.9104281190424561,0.3659444236671739,0.5696016352428361,0.505974364544862,0.2,0.24312404890253023,0.466377334218875,0.5597436454486204,0.4666666666666667,107.07279930553764,105.72352082581052,1.3377232983415435,0.5372041608902273,0.5074566770266435,0.1958974219616466,0.10051361713651956,0.13756988535245412,0.09517910253475537,98.96616584641227,0.08308766454775343,2.932575659723036
1610612761,2016-17,2016,16,9,27.09830329881115,0.8663039279148815,0.33255705387759765,0.5288764166909896,0.4801058201058201,0.125,0.21259521594299244,0.7008206806628217,0.7617989417989418,0.625,109.26817829309648,106.58922893808545,2.670868981903979,0.5593989552290237,0.5219209853249333,0.18965197821184013,0.10303484060864265,0.11588814159154709,0.09469268575880539,96.62070139986653,0.0641065856288389,2.6666666666666665
1610612762,2016-17,2016,15,11,27.395087910233702,0.8194404884633509,0.3660561883067578,0.5399970471610562,0.43194478081860016,0.0,0.0,0.6988150679152958,0.7195446839428433,0.6666666666666666,107.31725472032399,103.16361597907705,4.133349624567621,0.5643422682865099,0.5340575154813129,0.19392367594701768,0.1074631538850924,0.13641665122753735,0.09252924204842658,93.47036500548386,0.036464859116870633,4.7915214374925235
1610612763,2016-17,2016,16,9,29.79666974675844,0.8509204734088976,0.35445798490328423,0.5445516077481799,0.4784694881889764,0.0625,0.012081638642950816,0.6874575420867665,0.7579970472440944,0.5,105.49122178111213,105.0690147289818,0.4147681783006255,0.5364216870882724,0.49159373854030963,0.19506581396757633,0.10092869178007975,0.1499573178629112,0.08920617630923099,94.1922722485438,0.05416458685465812,5.465943944999486
1610612764,2016-17,2016,17,8,26.62972052051659,0.9037216598829858,0.3593966651673192,0.5774707584866907,0.46062567421790723,0.17647058823529413,0.17538552777605546,0.6739015277492191,0.7183485338825145,0.4117647058823529,108.91265761302665,107.9719375030919,0.9462212206584953,0.5615381757412571,0.5260327970014624,0.19592837002409152,0.10090373931733417,0.15386484669830358,0.08518289396261884,99.14569063599927,0.053935001390562703,3.307189138830738
1610612765,2016-17,2016,15,9,25.77598005554153,0.8841527751265902,0.38677236388117486,0.6071529075149374,0.42496088578649654,0.0,0.0,0.7510630312210722,0.7584546876880491,0.6,104.20225968189852,105.62196351931331,-1.4047009761844653,0.5193468021543383,0.4913536185306743,0.19568665488513007,0.09657095278969957,0.1331770185979972,0.09244681873264331,96.5095022519566,0.036458330687830595,2.739739556875101
1610612766,2016-17,2016,17,8,26.95319608779264,0.8668731467113445,0.4069710883383717,0.6313479715432299,0.46918971373119844,0.17647058823529413,0.04067792910312446,0.7836899583767276,0.8130761766132946,0.47058823529411764,107.34712120075854,107.19866252405608,0.17239130136277314,0.5438967314534909,0.49772243056743837,0.19633206064069278,0.10093759757104863,0.15719925706930193,0.08678881725756786,96.84901839652173,0.04438450602406204,2.9553976043842223
1610612737,2017-18,2017,19,10,24.933994684029294,0.7443423914133731,0.376172956598254,0.5738370744693386,0.4597460583228687,0.05263157894736842,0.007280000269343572,0.5264589459991884,0.5823915166736431,0.3157894736842105,102.6012487243314,108.29727292603962,-5.693662009069353,0.5458349919088002,0.5124404658613954,0.19548225144687997,0.09369425246563245,0.16759976733468493,0.08740771150451557,100.29441487782594,0.045394272766506566,3.0016662039607267
1610612738,2017-18,2017,19,10,25.351723103413896,0.8197386418998263,0.337778210706784,0.5343772347650111,0.4090805644060082,0.05263157894736842,0.05116300560835132,0.39867236986002513,0.3862084660901229,0.21052631578947367,105.40426541755907,102.17664628013443,3.2165008105266635,0.5469661893187437,0.5139405841805282,0.19356479097079768,0.10495941607343967,0.14891412849520425,0.09186843153689733,98.02252850401936,0.04954482818619921,3.8223029707232783
1610612739,2017-18,2017,17,10,30.01480059175062,0.848437076978114,0.3531718761205529,0.5327856920567644,0.4541619508179854,0.23529411764705882,0.33236701236991717,0.47208092061501533,0.5073567239427925,0.29411764705882354,109.62338549914895,109.3973519093728,0.22709076667695274,0.5868502687188671,0.5554278412451632,0.19948563710238257,0.10663969968030729,0.15457821122089194,0.08836273008960475,99.32007829971373,0.058999661015975334,3.7696153649941526
1610612740,2017-18,2017,19,8,27.87252921343267,0.8175413703176388,0.42068100347443455,0.6086389630882169,0.5126121372031662,0.21052631578947367,0.15183981998834592,0.5513004112957245,0.6538258575197889,0.3684210526315789,107.53007677418081,106.21706604114591,1.325248065712014,0.5668806075801762,0.5385731801083175,0.20355337135538346,0.10942803014058386,0.1612435592941125,0.08909376225310002,102.50049659006437,0.06382483352896426,1.899835519196333
1610612741,2017-18,2017,19,8,24.95216620584579,0.7995787400003269,0.3169609652307321,0.48468502349147297,0.3464367538888219,0.21052631578947367,0.08477655010891863,0.47179553546507375,0.46653804413360667,0.3684210526315789,102.2610165333304,109.28826725474214,-7.010826230995328,0.5246182369641844,0.49337850884808354,0.1906522589661764,0.08908471991521986,0.14820355928749662,0.08999679044122302,99.51402530652183,0.033824685881763926,2.8034576865007255
1610612742,2017-18,2017,21,9,27.841382662840207,0.8344404465501126,0.3504674008764932,0.5468736544378944,0.4076364933983585,0.09523809523809523,0.09694255136187979,0.6898297365340185,0.7088140835018437,0.42857142857142855,103.7434685840387,106.96207778203707,-3.2064614747049864,0.5498977196672227,0.5226523806425545,0.19014228091296193,0.09465507758933288,0.14479825347851763,0.08477832438536691,97.8908290241502,0.049079175136698926,5.553332888711022
1610612743,2017-18,2017,17,9,26.23541650990798,0.8491857786335587,0.38575803482300053,0.6190552509560189,0.4433252158512287,0.058823529411764705,0.06719412827960064,0.7645667691659433,0.7700907682089883,0.5882352941176471,110.4483415098662,108.42788517907276,2.0103130073756,0.569864032284764,0.5368924699817574,0.19276935313425397,0.10240161565948167,0.15166418921065522,0.09170536106331711,98.7191886847821,0.0282842712474619,4.83045891539648
