TEAM_ID,TEAM_NAME,GP,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,POSS,PIE,GP_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SEASON,SEASON_START_YEAR,TEAM_SUCCESS_GROUP,SHOOTING_EFFICIENCY_GAP,REB_PCT_BALANCE,PACE_ADJ_NET_RATING,POSSESSION_CONTROL_INDEX,TEAM_SUCCESS_GROUP_ENCODED,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,TWO_PCT,FG3A_RATE,FT_RATE,OREB_SHARE,ASSISTED_FG_RATE,BALL_CONTROL,NEXT_W_PCT,NEXT_SEASON_START_YEAR,W_PCT_CHANGE,DECLINE_RISK,PLAYER_COUNT,ROTATION_PLAYER_COUNT,MINUTES_WEIGHTED_AGE,MINUTES_WEIGHTED_AVAILABILITY,TOP3_MINUTES_SHARE,TOP5_MINUTES_SHARE,TOP3_POINTS_SHARE,MULTI_TEAM_PLAYER_SHARE,MULTI_TEAM_MINUTES_SHARE,RETURNING_MINUTES_SHARE,RETURNING_POINTS_SHARE,RETURNING_PLAYER_SHARE,MW_PLAYER_OFF_RATING,MW_PLAYER_DEF_RATING,MW_PLAYER_NET_RATING,MW_PLAYER_TS_PCT,MW_PLAYER_EFG_PCT,MW_PLAYER_USG_PCT,MW_PLAYER_PIE,MW_PLAYER_AST_PCT,MW_PLAYER_REB_PCT,MW_PLAYER_PACE,ROTATION_USAGE_STD,ROTATION_AGE_STD
1610612744,Golden State Warriors,82,0.89,3976.0,113.5,102.8,10.6,0.68,1.91,20.4,0.267,0.72,0.507,0.15,0.563,0.593,100.24,8303,0.567,1,1,5,1,6,2,1,1,1,22,15,11,18,1,1,2,2,2015-16,2015,Successful,0.03,0.453,10.575,0.357,2,42.5,87.3,0.487,13.1,31.6,0.416,16.7,21.8,0.763,10.0,36.2,46.2,28.9,15.2,8.4,6.1,4.1,20.7,19.8,114.9,10.8,1,3,1,1,1,1,22,23,16,21,1,4,1,24,9,2,3,19,19,1,1,0.528,0.362,0.25,0.216,0.68,13.7,0.817,2016.0,-0.07300000000000006,1.0,15,9,28.022012711929694,0.8892789065006925,0.4084975684455367,0.5970560821260653,0.5589450270098506,0.06666666666666667,0.02476688285203777,,,,112.23152289710661,101.38498196437817,10.84830843116284,0.584216342757854,0.5567662490295895,0.19461307146777038,0.11291298825462871,0.16969477268053673,0.09177653261141427,101.2810535786523,0.06469319807014652,2.884612219054927
1610612744,Golden State Warriors,82,0.817,3956.0,114.8,103.4,11.4,0.705,2.06,21.2,0.272,0.709,0.504,0.146,0.563,0.597,100.37,8279,0.579,1,1,18,1,2,1,1,1,1,17,27,10,20,1,1,4,1,2016-17,2016,Successful,0.034,0.437,11.358,0.358,2,43.1,87.1,0.495,12.0,31.2,0.383,17.8,22.6,0.788,9.4,35.0,44.4,30.4,14.8,9.6,6.8,3.8,19.3,19.4,115.9,11.6,1,9,1,4,5,3,17,18,11,20,3,7,1,22,1,1,4,12,22,1,1,0.556,0.358,0.259,0.212,0.705,15.6,0.707,2017.0,-0.10999999999999999,1.0,16,10,29.26670688168987,0.9201337139939777,0.36769250783375435,0.5604798378424105,0.5347334410339257,0.0625,0.08416466717118433,0.6271710326717179,0.636813408723748,0.5625,112.98330187404274,102.68104256328672,10.304830478827595,0.5827341335422598,0.5507012849718849,0.19294340060647963,0.11256046427736138,0.17445052339692094,0.09043716041915986,101.20225812594781,0.06227519570422882,4.261455150532504
1610612744,Golden State Warriors,82,0.707,3946.0,112.8,106.8,5.9,0.685,1.9,20.9,0.243,0.712,0.497,0.153,0.569,0.603,100.35,8251,0.554,1,3,23,3,11,3,1,1,1,27,29,19,25,1,1,5,1,2017-18,2017,Successful,0.034,0.469,5.879,0.344,2,42.8,85.1,0.503,11.3,28.9,0.391,16.6,20.3,0.815,8.4,35.1,43.5,29.3,15.4,8.0,7.5,3.7,19.6,18.5,113.5,6.0,1,24,1,8,17,1,18,22,1,28,7,17,1,26,9,1,1,15,25,1,3,0.56,0.34,0.239,0.193,0.685,13.9,0.695,2018.0,-0.01200000000000001,0.0,17,8,29.337890944416284,0.814511092456496,0.3606773948302078,0.5255671566142929,0.4943035253654342,0.0,0.0,0.8132033282649095,0.843615649183147,0.7058823529411765,111.37916421692854,105.63646502787634,5.764594390944416,0.5914371945429971,0.560611364250718,0.19346452753843554,0.10989489347862814,0.1705821985977361,0.0899226381990201,101.52268973052881,0.06012279101971231,2.9973947020704497
1610612744,Golden State Warriors,82,0.695,3961.0,115.0,108.6,6.5,0.668,2.06,20.4,0.257,0.727,0.505,0.139,0.565,0.596,101.74,8390,0.546,1,3,15,1,11,2,1,1,1,23,17,10,16,1,1,10,2,2018-19,2018,Successful,0.031,0.47,6.389,0.366,2,44.0,89.8,0.491,13.3,34.4,0.385,16.3,20.4,0.801,9.7,36.5,46.2,29.4,14.3,7.6,6.4,3.6,21.4,19.5,117.7,6.5,1,13,1,3,8,3,23,28,5,21,3,11,1,21,15,1,1,22,27,2,2,0.554,0.383,0.227,0.21,0.668,15.1,0.231,2019.0,-0.46399999999999997,1.0,17,9,29.01186097786754,0.8513006322056719,0.3880349238407809,0.5719568290835647,0.5790673575129534,0.0,0.0,0.8095243625347135,0.8376165803108808,0.5882352941176471,113.73018048472608,107.2766714886813,6.452125852057561,0.5879111075485988,0.561358966170159,0.1942964703357738,0.10856024034334763,0.16686804577968528,0.09097194344862407,102.91021526213919,0.07063119305306094,3.39934634239519
1610612744,Golden State Warriors,65,0.231,3145.0,104.4,113.0,-8.6,0.663,1.72,18.2,0.255,0.722,0.481,0.146,0.497,0.54,101.04,6623,0.462,26,30,27,30,26,30,1,11,8,25,21,27,19,30,28,15,26,2019-20,2019,Unsuccessful,0.043,0.467,-8.511,0.335,0,38.6,88.2,0.438,10.4,31.3,0.334,18.7,23.2,0.803,10.0,32.9,42.8,25.6,14.9,8.2,4.6,4.9,20.1,20.1,106.3,-8.7,29,21,29,28,25,29,9,16,4,18,26,24,9,19,7,20,17,10,21,28,30,0.496,0.355,0.263,0.234,0.663,10.7,0.542,2020.0,0.31100000000000005,0.0,16,7,24.55372389754326,0.7958939748722174,0.44587211412978917,0.6713298232675293,0.5386661211129297,0.1875,0.1974227562423575,0.27511273803954384,0.2328150572831424,0.25,103.98657362939468,111.4190101126575,-7.434584894088957,0.5287073692560216,0.48756126295514385,0.19720828014956754,0.08941471969037298,0.17359195989448423,0.08444850503991626,102.80417116667702,0.03409171303937636,2.9207211857515536
1610612744,Golden State Warriors,72,0.542,3461.0,110.5,109.4,1.1,0.67,1.84,19.6,0.222,0.727,0.48,0.146,0.551,0.583,102.81,7412,0.51,1,14,24,20,5,15,3,12,2,30,22,27,24,7,7,3,12,2020-21,2020,Average,0.032,0.505,1.07,0.334,1,41.3,88.2,0.468,14.6,38.7,0.376,16.6,21.1,0.785,8.0,35.1,43.0,27.7,15.0,8.2,4.8,4.3,21.2,19.5,113.7,1.1,15,17,14,3,5,9,16,21,13,30,12,22,1,26,6,17,6,28,11,12,14,0.539,0.439,0.239,0.186,0.671,12.7,0.646,2021.0,0.10399999999999998,0.0,17,9,27.247081676823672,0.8168525049052263,0.38798153228088983,0.5683765787348146,0.5219560878243513,0.058823529411764705,0.00488961445571143,0.7406599526523859,0.7578592814371258,0.6470588235294118,109.46920830681125,108.46608953054047,0.9962036719678954,0.5811855299776,0.5525886613331932,0.1952770350935229,0.10262824828158891,0.16186849174322737,0.08692879207852998,103.9199771711174,0.07426678635537932,3.3333333333333335
1610612744,Golden State Warriors,82,0.646,3946.0,112.1,106.6,5.5,0.669,1.82,19.5,0.269,0.736,0.51,0.15,0.552,0.582,98.74,8121,0.536,1,3,24,16,2,4,1,12,3,15,6,8,29,3,4,15,3,2021-22,2021,Successful,0.03,0.467,5.57,0.36,2,40.5,86.4,0.469,14.3,39.4,0.364,15.6,20.3,0.769,9.8,35.7,45.5,27.1,14.9,8.8,4.5,3.9,21.0,18.0,111.0,5.5,17,21,10,3,3,8,26,26,17,20,2,7,5,29,4,18,2,27,29,15,5,0.557,0.456,0.235,0.215,0.669,12.2,0.537,2022.0,-0.10899999999999999,1.0,16,11,28.32623987426151,0.7887986878072879,0.34635151962210775,0.5051069420100563,0.47174582233948986,0.0,0.0,0.6792902001123391,0.703056288478452,0.5,110.64454544147203,105.09781476919746,5.531940597359355,0.5797788164813524,0.5527634930329506,0.1933439029857817,0.10761502348291567,0.1669213472899903,0.0915390914412555,100.08962116372396,0.053853489646516296,4.287209499109671
1610612744,Golden State Warriors,82,0.537,3966.0,115.1,113.4,1.7,0.691,1.83,20.4,0.277,0.719,0.502,0.158,0.571,0.6,102.54,8472,0.51,1,11,12,10,14,11,1,13,2,16,16,14,29,3,4,1,12,2022-23,2022,Average,0.029,0.442,1.658,0.344,1,43.1,90.2,0.479,16.6,43.2,0.385,16.0,20.2,0.794,10.5,34.1,44.6,29.8,16.3,7.2,4.0,4.0,21.4,18.4,118.9,1.8,5,8,12,1,1,2,29,30,9,14,7,8,1,30,14,25,6,28,30,2,11,0.564,0.479,0.224,0.235,0.691,13.5,0.561,2023.0,0.02400000000000002,0.0,17,9,28.077169338253192,0.796136358049722,0.3548705639855291,0.5515473560369634,0.4997414417209639,0.058823529411764705,0.01854426007214306,0.7473803520116122,0.801116971765436,0.5882352941176471,113.92907023778388,111.95556310566397,1.9788771425008977,0.6023187167270803,0.5763296606007686,0.19199167352524232,0.10156638685023354,0.17281538110096897,0.08840373725320165,103.72756480670843,0.06708332758224038,4.6294814791110355
1610612744,Golden State Warriors,82,0.561,3966.0,116.9,114.5,2.4,0.671,2.05,20.1,0.315,0.725,0.521,0.142,0.557,0.586,99.91,8261,0.512,1,16,7,9,15,13,4,11,5,4,10,2,22,12,12,11,13,2023-24,2023,Average,0.029,0.41,2.402,0.379,1,43.7,91.6,0.477,14.8,38.9,0.38,15.6,20.0,0.78,12.1,34.6,46.7,29.3,14.3,7.0,4.6,5.0,19.5,17.9,117.8,2.6,5,3,13,2,4,7,24,27,17,5,4,1,4,23,23,23,15,22,24,8,12,0.548,0.425,0.218,0.259,0.67,15.0,0.585,2024.0,0.02399999999999991,0.0,18,11,29.209181375021,0.8661637501009662,0.3365587493696419,0.5317156664985712,0.4679507093300197,0.0,0.0,0.6803086232980331,0.7459873666770218,0.5,115.13912219700786,113.11136693561942,2.058340065557236,0.584225395276517,0.5588741970919481,0.19310743200537903,0.10265640006723817,0.16652408438393002,0.09247277290300888,101.27327390233651,0.05161459208113999,6.052115264397541
1610612744,Golden State Warriors,82,0.585,3946.0,114.2,111.0,3.2,0.714,2.07,20.1,0.314,0.716,0.509,0.141,0.536,0.568,99.37,8173,0.515,1,11,23,16,7,10,1,7,4,4,8,7,14,20,20,17,10,2024-25,2024,Average,0.032,0.402,3.22,0.368,1,40.8,90.4,0.451,15.4,42.4,0.364,16.9,22.1,0.764,12.5,32.8,45.4,29.1,14.0,9.4,4.8,5.4,19.2,18.6,113.8,3.3,21,8,25,4,2,16,17,13,25,5,19,7,4,14,4,17,24,23,18,17,10,0.529,0.469,0.244,0.275,0.713,15.1,,,,,17,10,29.402391055681317,0.7875244012572286,0.35355081053709325,0.5542746953644105,0.4337436640115858,0.058823529411764705,0.10122532497377533,0.7416001118455295,0.723750905141202,0.5882352941176471,113.59543295166786,109.22110764562163,4.382057439867811,0.5751352167620661,0.5422105847648727,0.1927579222547966,0.10785821820680196,0.18351221310476756,0.09290346482493846,100.83028904475165,0.04867699662058044,5.509990925582364
1610612745,Houston Rockets,82,0.5,3966.0,107.3,107.3,0.0,0.589,1.39,16.4,0.297,0.692,0.492,0.161,0.516,0.553,98.42,8139,0.49,1,17,11,7,21,15,15,26,19,8,29,23,27,7,6,7,19,2015-16,2015,Average,0.037,0.395,0.0,0.331,1,37.7,83.5,0.452,10.7,30.9,0.347,20.4,29.4,0.694,11.3,31.7,43.1,22.2,15.9,10.0,5.2,4.9,21.8,22.5,106.5,0.2,20,23,14,3,2,19,3,1,27,7,27,20,16,27,1,13,13,28,1,4,15,0.513,0.37,0.352,0.262,0.589,6.3,0.671,2016.0,0.17100000000000004,0.0,15,8,28.21877669305248,0.8622681353523881,0.4539182585834785,0.6576866927540279,0.5381777941718923,0.06666666666666667,0.04833785080106851,,,,106.0687542628776,105.73074901403356,0.3324245023201956,0.5515539511622766,0.5253463942257954,0.19745218179684193,0.10134291150627686,0.14694602475961716,0.09233437174361922,99.52009540606213,0.05288667128870941,4.636809247747852
1610612745,Houston Rockets,82,0.671,3956.0,114.1,108.4,5.7,0.626,1.67,18.1,0.281,0.717,0.499,0.15,0.545,0.583,100.55,8289,0.516,1,3,18,2,18,3,4,13,5,15,21,17,22,3,2,3,6,2016-17,2016,Successful,0.038,0.436,5.669,0.349,2,40.3,87.2,0.462,14.4,40.3,0.357,20.3,26.5,0.766,10.9,33.5,44.4,25.2,15.1,8.2,4.3,5.0,19.9,20.4,115.3,5.8,4,7,12,1,1,15,2,1,20,9,15,8,3,25,8,20,17,15,8,2,3,0.552,0.462,0.304,0.245,0.625,10.1,0.793,2017.0,0.122,0.0,15,10,27.87744827136515,0.8888784867817272,0.3967965211130682,0.6027410393919677,0.4856559369833706,0.13333333333333333,0.12580590812501422,0.582714136661889,0.562092774482155,0.4,113.05571801419732,107.5296729186173,5.500392629549867,0.5823710505475805,0.5474076941906696,0.20506092697904413,0.10896517092212689,0.16670673754774354,0.08726167538441311,101.37827082163838,0.05939031907642862,3.6345563690772495
1610612745,Houston Rockets,82,0.793,3951.0,114.1,105.7,8.4,0.557,1.56,16.4,0.254,0.75,0.503,0.141,0.551,0.59,98.02,8078,0.531,1,1,18,1,7,1,22,22,26,23,4,14,10,2,2,13,5,2017-18,2017,Successful,0.039,0.496,8.57,0.362,2,38.7,84.2,0.46,15.3,42.3,0.362,19.6,25.1,0.781,9.0,34.5,43.5,21.5,13.8,8.5,4.8,4.4,19.5,20.4,112.4,8.5,22,27,15,1,1,14,2,3,9,24,10,18,26,11,5,15,5,12,11,2,1,0.558,0.502,0.298,0.207,0.556,7.7,0.646,2018.0,-0.14700000000000002,1.0,20,9,30.580755352942603,0.7837089437202963,0.3443911507715189,0.5475043041780838,0.4731712429260113,0.1,0.07689929435728315,0.5639492551549099,0.6553133514986376,0.4,112.50343177574626,104.1917394375874,8.312677190685191,0.5808854033802953,0.5497584487176378,0.19305914021516846,0.10630147190766023,0.14412573453931152,0.09044799526338337,99.03453174098951,0.07359196816078353,3.5101264442069593
1610612745,Houston Rockets,82,0.646,3966.0,114.9,110.1,4.8,0.541,1.59,15.9,0.269,0.7,0.481,0.135,0.542,0.581,98.39,8130,0.498,1,5,11,2,17,5,28,24,28,16,29,28,9,4,3,27,17,2018-19,2018,Successful,0.039,0.431,4.879,0.346,2,39.2,87.4,0.449,16.1,45.4,0.356,19.3,24.4,0.791,10.2,31.9,42.1,21.2,13.3,8.5,4.9,4.5,22.0,20.0,113.9,4.8,25,26,24,1,1,12,3,7,9,14,29,28,28,6,5,18,8,25,24,11,5,0.55,0.519,0.279,0.242,0.541,7.9,0.611,2019.0,-0.03500000000000003,0.0,20,8,29.658332536637502,0.7998999849465417,0.38652682247731857,0.5908694995950073,0.5250260688216892,0.2,0.21178559267457506,0.6811241669782255,0.7685088633993743,0.4,113.58792889865988,108.71144976809035,4.889326125507462,0.5674847697115094,0.539219730528313,0.19372740822165693,0.0992597011719362,0.14513715741909608,0.08357355566503626,99.93078959866465,0.08466108905512615,3.24037034920393
1610612745,Houston Rockets,72,0.611,3476.0,112.5,109.8,2.7,0.53,1.47,15.5,0.249,0.713,0.48,0.14,0.537,0.578,104.04,7539,0.494,11,8,16,6,15,8,29,29,29,26,26,29,10,7,5,2,19,2019-20,2019,Successful,0.041,0.464,2.595,0.34,2,40.8,90.4,0.451,15.6,45.3,0.345,20.6,26.1,0.791,9.8,34.5,44.3,21.6,14.7,8.7,5.2,4.9,21.8,21.0,117.8,3.0,16,8,22,1,1,24,2,2,8,20,16,18,29,15,3,10,15,23,12,2,7,0.559,0.501,0.289,0.221,0.529,6.9,0.236,2020.0,-0.375,1.0,20,9,29.920495876309896,0.8283523918514805,0.38412445258072564,0.5988725304023447,0.5336473755047106,0.2,0.19681599738084335,0.5278750646387476,0.5293853746074473,0.3,110.81562374991101,108.3272015297927,2.482909677762066,0.5686465393381208,0.5352158124715652,0.19514547024666254,0.09435904705773092,0.13990351372798715,0.0775924640344769,104.9943372572501,0.0840680206663951,2.6666666666666665
1610612745,Houston Rockets,72,0.236,3461.0,107.0,114.4,-7.4,0.601,1.6,17.2,0.24,0.723,0.474,0.145,0.521,0.553,101.69,7320,0.451,1,30,24,27,27,27,16,28,25,28,25,30,23,24,27,6,28,2020-21,2020,Unsuccessful,0.032,0.483,-7.277,0.329,0,39.3,88.5,0.444,13.8,40.6,0.339,16.5,22.3,0.74,9.3,33.3,42.6,23.6,14.7,7.6,5.0,5.3,19.5,19.3,108.8,-7.9,25,15,28,9,3,28,17,10,27,23,24,27,24,23,14,14,21,21,14,24,27,0.532,0.459,0.252,0.218,0.601,8.9,0.244,2021.0,0.008000000000000007,0.0,22,9,26.8259336853981,0.6416616251780871,0.3357038943709786,0.49317169345943934,0.36683417085427134,0.22727272727272727,0.26282809506395033,0.1524163444724571,0.15201005025125627,0.18181818181818182,107.16125294886302,113.10075490267542,-5.958225444285977,0.5617164109082305,0.5335039613802832,0.19109893924875543,0.09070582487713659,0.14762315670969509,0.08326836715551342,102.30799526325762,0.05806127031947468,4.030746032714901
1610612745,Houston Rockets,82,0.244,3951.0,108.1,116.4,-8.3,0.598,1.43,17.1,0.265,0.71,0.485,0.162,0.534,0.565,101.16,8323,0.451,1,30,19,26,30,29,18,30,25,20,25,28,30,17,18,2,28,2021-22,2021,Unsuccessful,0.031,0.445,-8.205,0.323,0,39.4,86.4,0.456,13.5,38.7,0.349,17.5,24.5,0.713,9.6,32.4,42.0,23.6,16.5,7.3,4.7,5.8,20.6,22.1,109.7,-8.5,24,22,24,7,4,21,10,1,30,21,28,30,23,30,17,15,28,26,1,19,29,0.543,0.448,0.284,0.229,0.599,7.1,0.268,2022.0,0.02400000000000002,0.0,16,10,24.16822173882758,0.8346769957049526,0.32685252793949005,0.5215064504536474,0.3697852931360552,0.125,0.10344758874290397,0.5198033449415045,0.5317610412726665,0.4375,107.36606793154029,114.60685057687955,-7.280629258413556,0.5673339840331907,0.5352995016480044,0.2000630621209858,0.09399786024519588,0.15957210786554385,0.08393452608477024,101.96628461268688,0.03251599606347621,4.1952353926806065
1610612745,Houston Rockets,82,0.268,3951.0,110.5,118.6,-8.1,0.551,1.38,16.0,0.344,0.729,0.53,0.162,0.516,0.554,99.74,8220,0.457,1,28,25,27,29,29,29,30,30,1,9,1,30,30,29,14,28,2022-23,2022,Unsuccessful,0.038,0.385,-8.121,0.368,0,40.6,88.9,0.457,10.4,31.9,0.327,19.1,25.3,0.754,13.4,32.9,46.3,22.4,16.2,7.3,4.6,6.2,20.5,20.6,110.7,-7.9,25,14,28,29,22,30,10,4,25,1,17,4,30,29,13,18,30,21,6,28,28,0.53,0.359,0.285,0.289,0.552,6.2,0.5,2023.0,0.23199999999999998,0.0,15,8,21.685220239497948,0.8548902661344487,0.41858579134881524,0.6576338937284738,0.4784677320971087,0.06666666666666667,0.013384932352986153,0.7087952278600512,0.740148834939612,0.5333333333333333,109.46881598942717,117.80675814749985,-8.310049318457725,0.5535382486139246,0.5197061704445064,0.19777591270681424,0.09393549980067642,0.14231833605034602,0.0979644995059416,100.80582816075103,0.05097778315109436,0.9682458365518543
1610612745,Houston Rockets,82,0.5,3971.0,113.7,112.8,0.9,0.594,1.95,17.7,0.294,0.722,0.504,0.127,0.529,0.565,99.59,8248,0.501,1,19,3,20,10,18,27,20,29,8,12,11,7,27,24,13,18,2023-24,2023,Average,0.036,0.428,0.904,0.377,1,41.8,91.0,0.459,12.7,36.1,0.352,18.1,23.4,0.773,11.5,34.0,45.5,24.8,12.7,7.8,4.6,5.9,20.8,19.6,114.3,1.1,19,5,27,14,12,23,9,5,20,6,6,3,25,8,8,24,24,29,6,16,18,0.53,0.397,0.257,0.253,0.593,12.1,0.634,2024.0,0.134,0.0,17,9,25.517967094770423,0.8326586635219163,0.3882978259044742,0.6034765382355411,0.4491733333333333,0.0,0.0,0.4358264081255771,0.48106666666666664,0.35294117647058826,112.46289118609924,111.36931991102159,1.1080405187610176,0.5655008839083355,0.5306016868127257,0.19458590464198777,0.10045149668429447,0.14983905422647528,0.0889253267858642,100.77965857802404,0.0489476919089131,5.1303983913845315
1610612745,Houston Rockets,82,0.634,3956.0,114.9,110.3,4.6,0.549,1.68,16.4,0.363,0.715,0.533,0.14,0.523,0.553,99.03,8159,0.515,1,4,14,12,5,7,30,24,30,1,9,1,11,23,24,18,11,2024-25,2024,Successful,0.03,0.352,4.645,0.393,2,42.5,93.4,0.455,12.7,35.8,0.353,16.7,22.6,0.738,14.6,33.8,48.5,23.3,13.9,8.4,5.0,5.7,19.0,19.2,114.3,4.5,11,1,21,22,20,21,20,8,30,1,8,1,28,11,10,13,28,20,5,13,7,0.517,0.383,0.242,0.301,0.548,9.4,,,,,18,7,25.30286897927734,0.7829261330347215,0.3711428534098651,0.5863119991810098,0.4443860386879731,0.05555555555555555,0.020330205834113813,0.9031482165382088,0.9321909167367536,0.7222222222222222,113.40604453407616,108.8392547653003,4.588807909605454,0.5553431424710382,0.526822216876588,0.1935086003058644,0.10360765940992687,0.13828650224238237,0.09318751880228979,100.39259961554436,0.0409310021716487,3.4522988495984492
1610612746,LA Clippers,82,0.646,3966.0,107.2,102.7,4.5,0.596,1.76,17.4,0.234,0.697,0.472,0.133,0.524,0.556,96.81,7995,0.533,1,6,11,8,5,5,10,3,9,30,27,29,3,5,5,13,4,2015-16,2015,Successful,0.032,0.463,4.648,0.339,2,38.3,82.4,0.465,9.7,26.7,0.364,18.2,26.2,0.692,8.8,33.3,42.0,22.8,13.0,8.6,5.6,3.2,21.3,22.5,104.5,4.3,16,25,6,8,9,6,11,4,29,29,17,25,11,3,7,10,1,24,2,7,6,0.513,0.324,0.318,0.21,0.595,9.8,0.622,2016.0,-0.02400000000000002,0.0,16,10,30.23412234136912,0.8881050708409851,0.3591253562381612,0.5676998825250618,0.42934782608695654,0.0625,0.11128855050282253,,,,106.11889178270584,101.71934863517598,4.401480525016087,0.5524871742737542,0.5299128914812601,0.19597725368766847,0.10715541256867418,0.14978401741569455,0.08372789705866496,97.688268455135,0.05476540879058605,4.219004621945797
1610612746,LA Clippers,82,0.622,3951.0,111.8,107.5,4.4,0.57,1.74,17.2,0.256,0.733,0.501,0.133,0.537,0.574,96.77,7968,0.527,1,5,25,5,12,4,19,8,13,25,6,13,6,4,4,15,4,2016-17,2016,Successful,0.037,0.477,4.547,0.368,2,39.5,83.2,0.475,10.3,27.4,0.375,19.3,26.0,0.745,9.0,34.0,43.0,22.5,13.0,7.5,4.2,3.1,19.8,22.4,108.7,4.3,10,26,2,9,11,7,6,3,27,24,11,21,15,7,20,21,1,14,1,6,4,0.523,0.329,0.312,0.209,0.57,9.5,0.512,2017.0,-0.10999999999999999,1.0,15,9,30.582024466379814,0.8878159578824338,0.3505697291824854,0.5596243988863578,0.4032095163281338,0.0,0.0,0.8023591495823842,0.8158455841095276,0.6,110.64260738209737,106.27362722517503,4.365765974858685,0.5740673470851261,0.5454112994178689,0.1949989446553615,0.1053030291065553,0.1446985116004387,0.08918255327765123,97.8590112418797,0.04718940035826731,3.5624932315291997
1610612746,LA Clippers,82,0.512,3941.0,109.4,109.2,0.2,0.555,1.52,16.5,0.284,0.718,0.504,0.147,0.527,0.564,99.54,8167,0.497,1,18,27,8,19,17,24,26,25,6,27,10,18,10,10,7,19,2017-18,2017,Average,0.037,0.434,0.201,0.357,1,40.3,85.4,0.471,9.5,26.8,0.354,19.0,25.5,0.743,10.1,33.7,43.9,22.3,14.7,7.7,4.5,5.6,20.0,22.0,109.0,0.0,11,21,9,22,22,23,4,2,26,10,16,15,22,19,14,20,29,18,2,9,18,0.526,0.314,0.299,0.23,0.553,7.6,0.585,2018.0,0.07299999999999995,0.0,17,9,26.989037870282583,0.7881948547008305,0.3644504992355589,0.5325707586488768,0.43926701570680626,0.17647058823529413,0.2106328648620605,0.2831155791293818,0.2356020942408377,0.17647058823529413,107.76007577030133,108.18353692331199,-0.4259318494349968,0.5560630648884434,0.5255182758839948,0.19501720229740407,0.09545972954950012,0.1308682662197383,0.08347930338584299,100.21269070061273,0.05199667605710633,2.9355210696939795
1610612746,LA Clippers,82,0.585,3966.0,111.4,110.4,1.0,0.582,1.65,17.1,0.263,0.722,0.5,0.141,0.529,0.575,102.66,8475,0.505,1,11,11,9,19,13,21,19,20,21,21,17,19,12,5,7,13,2018-19,2018,Average,0.046,0.459,0.974,0.359,1,41.3,87.5,0.471,10.0,25.8,0.388,22.6,28.5,0.792,9.7,35.8,45.5,24.0,14.5,6.8,4.7,6.1,23.3,24.0,115.1,0.9,17,24,7,25,28,2,1,1,8,22,8,13,18,22,23,22,30,28,1,5,13,0.507,0.295,0.326,0.213,0.581,9.5,0.681,2019.0,0.09600000000000009,0.0,19,10,27.56764333824679,0.852389503929386,0.2954905100932863,0.48275301882025196,0.4317248459958932,0.2631578947368421,0.33930838506581407,0.4311055207102857,0.5265913757700206,0.3684210526315789,109.27198698630612,108.64703146138223,0.6122308076981372,0.5687989682406581,0.5299837138509876,0.18169633288162332,0.09373178170021043,0.13574986314336415,0.08524271001945871,103.02968888876369,0.058660122741092176,4.1952353926806065
1610612746,LA Clippers,72,0.681,3476.0,113.3,106.9,6.3,0.571,1.63,16.9,0.278,0.737,0.515,0.142,0.535,0.577,102.16,7396,0.532,11,4,16,2,5,2,24,19,20,10,10,3,12,9,6,8,3,2019-20,2019,Successful,0.042,0.459,6.167,0.373,2,41.6,89.2,0.466,12.4,33.5,0.371,20.8,26.3,0.791,10.7,37.0,47.7,23.7,14.6,7.1,4.7,4.7,22.1,22.9,116.3,6.4,10,14,12,13,16,6,1,1,9,8,3,3,22,13,24,18,13,26,1,4,2,0.524,0.376,0.295,0.224,0.57,9.1,0.653,2020.0,-0.028000000000000025,0.0,17,10,28.472446342228306,0.7902624964549214,0.32630060561266994,0.5112315696967776,0.4344097995545657,0.11764705882352941,0.15476693343460096,0.57492628552716,0.5006681514476615,0.47058823529411764,112.09981457162029,106.2070171710454,5.893216622001003,0.5750007249404252,0.5364983526838538,0.2079837388612263,0.11238086371033348,0.1504313792229898,0.09222236615971548,102.7058139307379,0.07555395423139678,3.1638584039112754
