TEAM_ID,TEAM_NAME,TEAM_GP,TEAM_W,TEAM_L,TEAM_W_PCT,TEAM_MIN,TEAM_E_OFF_RATING,TEAM_OFF_RATING,TEAM_E_DEF_RATING,TEAM_DEF_RATING,TEAM_E_NET_RATING,TEAM_NET_RATING,TEAM_AST_PCT,TEAM_AST_TO,TEAM_AST_RATIO,TEAM_OREB_PCT,TEAM_DREB_PCT,TEAM_REB_PCT,TEAM_TM_TOV_PCT,TEAM_EFG_PCT,TEAM_TS_PCT,TEAM_E_PACE,TEAM_PACE,TEAM_PACE_PER40,TEAM_POSS,TEAM_PIE,SEASON,SEASON_START_YEAR
1610612753,Orlando Magic,82,41,41,0.5,3951.0,99.4,101.1,98.9,100.3,0.5,0.8,0.539,1.18,15.3,0.344,0.669,0.506,0.178,0.473,0.516,100.2,98.68,82.23,8120,0.497,1999-00,1999
1610612754,Indiana Pacers,82,56,26,0.683,3946.0,105.9,106.8,100.8,101.7,5.2,5.1,0.609,1.6,17.5,0.276,0.691,0.492,0.149,0.503,0.552,95.6,94.7,78.92,7777,0.534,1999-00,1999
1610612755,Philadelphia 76ers,82,49,33,0.598,3966.0,98.5,99.9,97.5,98.3,0.9,1.5,0.607,1.42,16.6,0.335,0.68,0.504,0.165,0.457,0.501,95.3,94.25,78.54,7782,0.508,1999-00,1999
1610612756,Phoenix Suns,82,53,29,0.646,3961.0,101.8,102.7,96.2,97.3,5.6,5.4,0.678,1.53,18.8,0.316,0.676,0.5,0.173,0.491,0.532,96.7,95.67,79.73,7895,0.542,1999-00,1999
1610612757,Portland Trail Blazers,82,59,23,0.72,3956.0,105.1,106.5,97.7,99.5,7.4,6.9,0.637,1.55,18.2,0.335,0.693,0.523,0.166,0.501,0.546,92.4,91.03,75.86,7505,0.559,1999-00,1999
1610612758,Sacramento Kings,82,44,38,0.537,3961.0,101.9,103.6,99.9,100.7,2.0,2.9,0.596,1.47,17.0,0.308,0.679,0.493,0.16,0.486,0.526,101.9,100.66,83.88,8306,0.513,1999-00,1999
1610612759,San Antonio Spurs,82,53,29,0.646,3971.0,102.8,103.5,95.7,97.1,7.1,6.4,0.616,1.48,17.3,0.301,0.703,0.512,0.162,0.488,0.535,93.1,92.11,76.76,7620,0.556,1999-00,1999
1610612760,Seattle SuperSonics,82,45,37,0.549,3956.0,102.6,104.0,101.8,103.1,0.8,1.0,0.604,1.63,17.2,0.312,0.673,0.491,0.148,0.487,0.52,96.0,94.74,78.95,7809,0.496,1999-00,1999
1610612761,Toronto Raptors,82,45,37,0.549,3951.0,101.8,102.7,101.7,102.8,0.0,-0.1,0.653,1.71,17.7,0.324,0.686,0.499,0.147,0.464,0.511,95.2,94.3,78.58,7760,0.5,1999-00,1999
1610612762,Utah Jazz,82,55,27,0.671,3951.0,104.0,105.7,99.8,101.1,4.2,4.6,0.689,1.67,19.1,0.329,0.698,0.516,0.163,0.49,0.54,92.2,90.84,75.7,7488,0.551,1999-00,1999
1610612763,Vancouver Grizzlies,82,22,60,0.268,3971.0,99.7,100.7,105.3,106.7,-5.6,-6.0,0.588,1.23,16.2,0.326,0.679,0.501,0.181,0.474,0.524,93.5,92.46,77.05,7647,0.457,1999-00,1999
1610612764,Washington Wizards,82,29,53,0.354,3961.0,100.7,101.8,104.1,105.2,-3.4,-3.4,0.588,1.34,16.4,0.329,0.686,0.506,0.17,0.476,0.521,95.3,94.33,78.61,7781,0.471,1999-00,1999
1610612765,Detroit Pistons,82,42,40,0.512,3966.0,104.6,105.2,103.1,103.8,1.6,1.4,0.561,1.33,15.7,0.295,0.694,0.495,0.16,0.492,0.548,98.2,97.56,81.3,8063,0.506,1999-00,1999
1610612766,Charlotte Hornets,82,49,33,0.598,3956.0,101.7,102.5,98.9,99.7,2.8,2.8,0.689,1.68,18.4,0.283,0.712,0.501,0.153,0.475,0.53,96.3,95.58,79.65,7876,0.541,1999-00,1999
1610612737,Atlanta Hawks,82,25,57,0.305,3946.0,95.6,96.9,101.9,102.4,-6.3,-5.5,0.542,1.14,14.9,0.313,0.691,0.501,0.178,0.456,0.5,94.5,93.63,78.02,7695,0.452,2000-01,2000
1610612738,Boston Celtics,82,36,46,0.439,3966.0,99.0,100.1,100.9,102.3,-1.9,-2.2,0.616,1.33,16.2,0.28,0.69,0.478,0.166,0.473,0.521,95.0,93.81,78.17,7748,0.468,2000-01,2000
1610612739,Cleveland Cavaliers,82,30,52,0.366,3966.0,97.4,99.3,102.0,103.5,-4.6,-4.2,0.591,1.27,16.2,0.331,0.678,0.505,0.177,0.459,0.509,93.9,92.32,76.94,7613,0.469,2000-01,2000
1610612741,Chicago Bulls,82,15,67,0.183,3971.0,94.3,95.9,104.9,105.9,-10.6,-10.0,0.665,1.4,17.4,0.302,0.673,0.48,0.173,0.45,0.495,91.7,90.47,75.39,7486,0.432,2000-01,2000
1610612742,Dallas Mavericks,82,53,29,0.646,3961.0,104.5,105.6,100.1,101.2,4.4,4.4,0.564,1.52,16.5,0.272,0.678,0.481,0.146,0.498,0.544,95.5,94.52,78.76,7803,0.523,2000-01,2000
1610612743,Denver Nuggets,82,40,42,0.488,3956.0,101.1,102.2,103.1,104.9,-2.0,-2.8,0.661,1.73,18.0,0.306,0.69,0.497,0.147,0.47,0.511,95.3,93.98,78.32,7751,0.48,2000-01,2000
1610612744,Golden State Warriors,82,17,65,0.207,3956.0,94.5,96.3,104.9,105.5,-10.4,-9.2,0.609,1.37,15.9,0.357,0.68,0.504,0.165,0.429,0.47,96.8,95.7,79.75,7879,0.427,2000-01,2000
1610612745,Houston Rockets,82,45,37,0.549,3966.0,103.6,105.2,101.7,102.8,1.9,2.4,0.548,1.34,15.7,0.305,0.691,0.502,0.159,0.492,0.538,92.9,91.66,76.38,7575,0.509,2000-01,2000
1610612746,Los Angeles Clippers,82,31,51,0.378,4006.0,98.4,100.3,101.8,103.2,-3.5,-2.9,0.547,1.23,15.3,0.322,0.682,0.506,0.171,0.476,0.514,92.1,90.67,75.56,7559,0.476,2000-01,2000
1610612747,Los Angeles Lakers,82,56,26,0.683,3981.0,105.6,107.0,101.7,103.6,3.9,3.5,0.607,1.59,17.4,0.338,0.691,0.517,0.154,0.498,0.535,94.3,92.9,77.42,7710,0.532,2000-01,2000
1610612748,Miami Heat,82,50,32,0.61,3976.0,98.6,99.4,95.7,97.1,2.9,2.3,0.605,1.45,16.4,0.28,0.7,0.49,0.153,0.469,0.515,89.4,88.39,73.66,7331,0.523,2000-01,2000
1610612749,Milwaukee Bucks,82,52,30,0.634,3956.0,106.3,106.8,101.2,102.6,5.1,4.2,0.593,1.64,17.2,0.301,0.683,0.494,0.145,0.499,0.542,94.7,93.89,78.24,7733,0.519,2000-01,2000
1610612750,Minnesota Timberwolves,82,47,35,0.573,3966.0,102.7,103.9,100.7,102.4,2.1,1.6,0.662,1.83,19.0,0.315,0.682,0.498,0.148,0.482,0.523,94.3,92.99,77.49,7679,0.518,2000-01,2000
1610612751,New Jersey Nets,82,26,56,0.317,3946.0,96.9,98.4,103.0,103.8,-6.1,-5.4,0.576,1.33,15.4,0.292,0.673,0.477,0.157,0.452,0.504,94.5,93.35,77.79,7674,0.446,2000-01,2000
1610612752,New York Knicks,82,48,34,0.585,3981.0,98.7,100.0,95.5,97.0,3.1,3.0,0.552,1.28,15.6,0.276,0.707,0.498,0.163,0.476,0.523,89.0,87.74,73.12,7276,0.52,2000-01,2000
1610612753,Orlando Magic,82,43,39,0.524,3991.0,100.4,102.1,99.2,101.1,1.2,1.0,0.598,1.45,16.6,0.321,0.662,0.489,0.159,0.474,0.513,95.8,94.14,78.45,7828,0.495,2000-01,2000
1610612754,Indiana Pacers,82,41,41,0.5,3996.0,99.4,100.3,99.2,100.5,0.2,-0.2,0.623,1.42,16.9,0.297,0.685,0.497,0.164,0.471,0.519,91.9,90.89,75.75,7566,0.51,2000-01,2000
1610612755,Philadelphia 76ers,82,56,26,0.683,3971.0,100.7,101.9,96.2,97.3,4.5,4.6,0.583,1.31,16.0,0.334,0.704,0.523,0.17,0.468,0.518,93.2,92.09,76.74,7619,0.536,2000-01,2000
1610612756,Phoenix Suns,82,51,31,0.622,3961.0,97.5,98.9,95.4,96.7,2.1,2.3,0.647,1.52,17.5,0.305,0.702,0.5,0.161,0.46,0.506,95.7,94.41,78.67,7792,0.521,2000-01,2000
1610612757,Portland Trail Blazers,82,50,32,0.61,3956.0,103.6,104.7,99.0,100.5,4.6,4.2,0.653,1.56,18.6,0.333,0.7,0.522,0.168,0.497,0.539,91.7,90.53,75.44,7475,0.544,2000-01,2000
1610612758,Sacramento Kings,82,55,27,0.671,4016.0,102.8,104.2,97.0,98.5,5.8,5.7,0.591,1.52,16.8,0.307,0.679,0.497,0.152,0.484,0.529,97.0,95.61,79.67,8010,0.54,2000-01,2000
1610612759,San Antonio Spurs,82,58,24,0.707,3966.0,104.7,105.0,94.9,96.6,9.8,8.3,0.617,1.55,17.2,0.297,0.703,0.511,0.152,0.496,0.541,91.8,90.87,75.73,7514,0.573,2000-01,2000
1610612760,Seattle SuperSonics,82,44,38,0.537,3961.0,102.6,104.4,102.7,104.2,-0.1,0.2,0.592,1.43,16.9,0.321,0.668,0.496,0.164,0.491,0.53,94.2,92.69,77.24,7643,0.494,2000-01,2000
1610612761,Toronto Raptors,82,47,35,0.573,3991.0,102.6,104.4,100.5,102.0,2.1,2.3,0.657,1.86,18.2,0.339,0.7,0.515,0.141,0.468,0.51,93.8,92.22,76.85,7671,0.522,2000-01,2000
1610612762,Utah Jazz,82,53,29,0.646,3956.0,104.1,106.1,100.0,100.9,4.1,5.2,0.713,1.63,19.6,0.332,0.701,0.519,0.173,0.497,0.546,92.3,91.08,75.9,7503,0.548,2000-01,2000
1610612763,Vancouver Grizzlies,82,23,59,0.28,3956.0,96.8,98.2,103.2,104.2,-6.3,-6.0,0.662,1.47,17.9,0.293,0.675,0.484,0.168,0.464,0.51,94.1,93.03,77.53,7662,0.465,2000-01,2000
1610612764,Washington Wizards,82,19,63,0.232,3936.0,97.8,99.4,104.8,106.2,-7.0,-6.8,0.581,1.18,15.6,0.328,0.684,0.502,0.181,0.46,0.514,95.3,93.97,78.3,7695,0.453,2000-01,2000
1610612765,Detroit Pistons,82,32,50,0.39,3971.0,97.3,98.5,98.9,100.3,-1.6,-1.8,0.558,1.25,14.9,0.325,0.691,0.505,0.164,0.453,0.498,97.5,96.15,80.13,7955,0.48,2000-01,2000
1610612766,Charlotte Hornets,82,46,36,0.561,3976.0,99.3,99.7,96.3,97.6,3.0,2.1,0.679,1.61,17.8,0.315,0.71,0.513,0.156,0.457,0.506,92.0,91.24,76.04,7565,0.527,2000-01,2000
1610612737,Atlanta Hawks,82,33,49,0.402,3956.0,99.1,100.4,103.7,104.8,-4.6,-4.4,0.57,1.3,15.8,0.297,0.689,0.491,0.166,0.471,0.517,94.4,93.21,77.67,7678,0.465,2001-02,2001
1610612738,Boston Celtics,82,49,33,0.598,3966.0,101.1,102.1,98.0,99.9,3.1,2.2,0.604,1.55,16.4,0.272,0.695,0.481,0.144,0.476,0.52,95.0,93.6,78.0,7738,0.5,2001-02,2001
1610612739,Cleveland Cavaliers,82,29,53,0.354,3971.0,101.7,103.4,105.0,107.0,-3.3,-3.6,0.641,1.58,17.8,0.319,0.69,0.505,0.158,0.477,0.524,93.0,91.31,76.09,7553,0.482,2001-02,2001
1610612741,Chicago Bulls,82,21,61,0.256,3961.0,95.5,97.2,104.8,106.2,-9.3,-9.1,0.646,1.45,17.3,0.298,0.685,0.487,0.166,0.456,0.499,93.0,91.56,76.3,7549,0.436,2001-02,2001
1610612742,Dallas Mavericks,82,57,25,0.695,3976.0,109.5,110.3,104.8,106.0,4.7,4.3,0.566,1.83,16.9,0.285,0.683,0.487,0.127,0.507,0.553,95.3,94.36,78.63,7823,0.517,2001-02,2001
1610612743,Denver Nuggets,82,27,55,0.329,3961.0,97.8,100.3,104.9,106.6,-7.1,-6.3,0.623,1.51,17.0,0.341,0.668,0.497,0.16,0.455,0.495,93.3,91.35,76.12,7537,0.442,2001-02,2001
1610612744,Golden State Warriors,82,21,61,0.256,3956.0,99.3,101.5,105.6,107.1,-6.3,-5.6,0.569,1.24,15.3,0.373,0.669,0.516,0.175,0.452,0.499,97.5,95.75,79.79,7890,0.456,2001-02,2001
1610612745,Houston Rockets,82,28,54,0.341,3996.0,99.7,101.6,105.9,106.9,-6.1,-5.4,0.522,1.28,14.6,0.327,0.675,0.497,0.155,0.465,0.507,90.8,89.56,74.63,7456,0.458,2001-02,2001
1610612746,Los Angeles Clippers,82,39,43,0.476,3961.0,102.0,104.3,103.2,104.7,-1.2,-0.4,0.577,1.41,16.3,0.349,0.673,0.512,0.161,0.476,0.519,92.9,91.21,76.01,7524,0.495,2001-02,2001
1610612747,Los Angeles Lakers,82,58,24,0.707,3956.0,106.5,108.0,98.7,100.4,7.8,7.6,0.597,1.81,17.5,0.311,0.686,0.501,0.135,0.498,0.534,94.8,93.32,77.77,7691,0.549,2001-02,2001
1610612748,Miami Heat,82,36,46,0.439,3986.0,96.0,97.3,97.6,99.0,-1.6,-1.7,0.594,1.37,16.5,0.297,0.71,0.505,0.166,0.463,0.501,89.7,88.47,73.72,7346,0.501,2001-02,2001
1610612749,Milwaukee Bucks,82,41,41,0.5,3981.0,104.2,105.3,103.9,105.6,0.4,-0.3,0.607,1.6,17.7,0.287,0.679,0.491,0.152,0.507,0.544,92.8,91.51,76.26,7591,0.502,2001-02,2001
1610612750,Minnesota Timberwolves,82,50,32,0.61,3961.0,105.8,107.5,102.2,104.1,3.6,3.4,0.628,1.82,18.4,0.343,0.703,0.524,0.145,0.49,0.532,93.3,91.72,76.43,7578,0.529,2001-02,2001
1610612751,New Jersey Nets,82,52,30,0.634,3966.0,101.1,102.4,96.6,98.1,4.5,4.3,0.654,1.67,18.2,0.322,0.683,0.503,0.154,0.476,0.515,94.5,93.2,77.67,7707,0.537,2001-02,2001
1610612752,New York Knicks,82,30,52,0.366,3961.0,98.6,100.4,103.0,104.6,-4.4,-4.2,0.611,1.44,16.7,0.292,0.684,0.489,0.159,0.468,0.514,92.3,90.78,75.65,7487,0.466,2001-02,2001
1610612753,Orlando Magic,82,44,38,0.537,3966.0,104.1,105.6,102.5,104.1,1.6,1.5,0.584,1.61,16.8,0.292,0.665,0.477,0.143,0.493,0.533,95.8,94.4,78.67,7805,0.497,2001-02,2001
1610612754,Indiana Pacers,82,42,40,0.512,3981.0,101.2,102.8,101.1,102.4,0.1,0.4,0.642,1.51,17.6,0.302,0.686,0.499,0.162,0.477,0.527,94.5,93.13,77.61,7721,0.51,2001-02,2001
1610612755,Philadelphia 76ers,82,43,39,0.524,3946.0,99.1,100.5,97.5,98.7,1.6,1.8,0.584,1.3,15.8,0.341,0.702,0.523,0.169,0.452,0.507,91.5,90.32,75.27,7424,0.52,2001-02,2001
1610612756,Phoenix Suns,82,36,46,0.439,3966.0,100.2,101.8,101.0,102.6,-0.7,-0.7,0.593,1.53,17.1,0.327,0.672,0.498,0.157,0.472,0.51,94.2,92.74,77.28,7663,0.486,2001-02,2001
1610612757,Portland Trail Blazers,82,49,33,0.598,3966.0,104.4,105.9,101.0,102.6,3.4,3.3,0.641,1.64,18.0,0.345,0.703,0.522,0.157,0.485,0.528,92.0,90.55,75.46,7482,0.518,2001-02,2001
1610612758,Sacramento Kings,82,61,21,0.744,3951.0,106.4,107.9,98.6,99.7,7.7,8.1,0.6,1.74,17.7,0.306,0.69,0.502,0.142,0.497,0.539,98.0,96.74,80.61,7951,0.552,2001-02,2001
1610612759,San Antonio Spurs,82,58,24,0.707,3971.0,104.0,105.4,96.5,98.5,7.5,6.9,0.564,1.39,16.0,0.301,0.685,0.501,0.157,0.492,0.539,92.6,91.06,75.88,7528,0.554,2001-02,2001
1610612760,Seattle SuperSonics,82,45,37,0.549,3966.0,105.8,107.3,102.5,104.1,3.4,3.3,0.615,1.71,18.3,0.32,0.656,0.49,0.151,0.505,0.54,91.7,90.35,75.3,7468,0.522,2001-02,2001
1610612761,Toronto Raptors,82,42,40,0.512,3951.0,99.4,101.1,100.0,101.7,-0.6,-0.6,0.609,1.52,16.9,0.343,0.671,0.503,0.158,0.463,0.501,91.6,90.02,75.02,7414,0.496,2001-02,2001
1610612762,Utah Jazz,82,44,38,0.537,3966.0,102.4,103.8,101.6,102.9,0.8,0.9,0.697,1.48,18.4,0.362,0.683,0.521,0.178,0.472,0.529,93.0,91.75,76.46,7582,0.53,2001-02,2001
1610612763,Memphis Grizzlies,82,23,59,0.28,3956.0,95.4,96.6,103.8,104.7,-8.4,-8.0,0.626,1.33,16.9,0.305,0.663,0.483,0.176,0.462,0.501,93.5,92.55,77.12,7629,0.456,2001-02,2001
1610612764,Washington Wizards,82,37,45,0.451,3946.0,101.5,102.9,103.2,104.5,-1.7,-1.6,0.584,1.61,16.6,0.328,0.685,0.504,0.144,0.464,0.508,91.1,89.93,74.94,7395,0.486,2001-02,2001
1610612765,Detroit Pistons,82,50,32,0.61,3936.0,102.5,103.2,99.3,100.9,3.3,2.3,0.62,1.48,17.3,0.277,0.676,0.481,0.159,0.497,0.54,92.4,91.38,76.15,7495,0.523,2001-02,2001
1610612766,Charlotte Hornets,82,44,38,0.537,3951.0,101.4,102.9,100.0,101.8,1.4,1.2,0.608,1.53,16.7,0.333,0.689,0.511,0.154,0.466,0.513,92.5,90.93,75.77,7480,0.513,2001-02,2001
1610612737,Atlanta Hawks,82,35,47,0.427,3981.0,99.6,100.4,102.8,104.2,-3.2,-3.8,0.587,1.23,16.0,0.3,0.681,0.499,0.178,0.476,0.527,93.7,92.63,77.19,7683,0.483,2002-03,2002
1610612738,Boston Celtics,82,44,38,0.537,3966.0,98.9,100.0,98.5,100.5,0.4,-0.6,0.583,1.37,15.5,0.266,0.691,0.474,0.151,0.47,0.514,93.4,91.95,76.62,7602,0.48,2002-03,2002
1610612739,Cleveland Cavaliers,82,17,65,0.207,3966.0,93.5,95.2,103.6,105.1,-10.1,-9.9,0.601,1.14,15.7,0.338,0.697,0.513,0.191,0.444,0.491,96.9,95.32,79.44,7870,0.431,2002-03,2002
1610612740,New Orleans Hornets,82,47,35,0.573,3981.0,100.6,102.4,98.4,100.0,2.3,2.4,0.62,1.49,17.0,0.345,0.697,0.518,0.161,0.465,0.511,92.3,90.72,75.6,7522,0.517,2002-03,2002
1610612741,Chicago Bulls,82,30,52,0.366,3985.0,97.3,99.1,103.1,104.2,-5.8,-5.1,0.596,1.28,16.5,0.307,0.672,0.492,0.177,0.471,0.512,96.1,94.76,78.96,7857,0.457,2002-03,2002
1610612742,Dallas Mavericks,82,60,22,0.732,3956.0,108.2,109.3,99.4,101.0,8.8,8.3,0.581,1.94,17.3,0.277,0.677,0.478,0.123,0.498,0.543,95.0,93.75,78.12,7726,0.546,2002-03,2002
1610612743,Denver Nuggets,82,17,65,0.207,3946.0,88.9,91.2,99.0,100.1,-10.0,-8.9,0.646,1.15,16.3,0.345,0.697,0.511,0.2,0.428,0.469,93.8,92.11,76.76,7568,0.425,2002-03,2002
1610612744,Golden State Warriors,82,38,44,0.463,3951.0,105.0,106.4,106.0,107.7,-1.0,-1.3,0.559,1.32,15.4,0.371,0.663,0.518,0.164,0.472,0.526,97.2,95.88,79.9,7897,0.492,2002-03,2002
1610612745,Houston Rockets,82,43,39,0.524,3986.0,101.0,102.4,99.9,100.9,1.1,1.5,0.53,1.18,14.7,0.331,0.698,0.518,0.17,0.474,0.522,91.5,90.36,75.3,7508,0.511,2002-03,2002
1610612746,Los Angeles Clippers,82,27,55,0.329,3951.0,99.5,101.1,103.6,105.1,-4.1,-4.0,0.566,1.24,15.4,0.316,0.673,0.496,0.17,0.467,0.516,94.0,92.68,77.23,7613,0.47,2002-03,2002
1610612747,Los Angeles Lakers,82,50,32,0.61,3986.0,104.1,105.6,101.8,103.4,2.3,2.2,0.618,1.6,17.4,0.328,0.693,0.509,0.153,0.486,0.528,95.2,93.78,78.15,7797,0.52,2002-03,2002
1610612748,Miami Heat,82,25,57,0.305,3966.0,93.8,95.4,99.8,101.2,-6.0,-5.8,0.558,1.29,15.0,0.306,0.709,0.501,0.159,0.439,0.483,90.3,88.93,74.11,7353,0.456,2002-03,2002
1610612749,Milwaukee Bucks,82,42,40,0.512,3981.0,106.2,107.2,105.3,106.9,1.0,0.3,0.599,1.75,17.4,0.287,0.666,0.477,0.137,0.5,0.543,92.9,91.76,76.46,7607,0.495,2002-03,2002
1610612750,Minnesota Timberwolves,82,51,31,0.622,3961.0,103.5,104.8,100.6,102.5,2.9,2.2,0.653,1.84,19.0,0.31,0.695,0.508,0.146,0.488,0.528,94.6,93.08,77.57,7681,0.529,2002-03,2002
1610612751,New Jersey Nets,82,49,33,0.598,3951.0,100.6,102.1,95.5,96.6,5.1,5.4,0.649,1.56,17.6,0.317,0.702,0.51,0.158,0.468,0.518,94.2,93.0,77.5,7661,0.544,2002-03,2002
1610612752,New York Knicks,82,37,45,0.451,3971.0,101.5,103.3,103.7,104.6,-2.2,-1.3,0.607,1.57,17.2,0.28,0.689,0.48,0.151,0.486,0.528,93.3,92.06,76.72,7611,0.474,2002-03,2002
1610612753,Orlando Magic,82,42,40,0.512,3961.0,102.3,103.7,101.9,103.7,0.4,0.0,0.569,1.42,15.8,0.3,0.68,0.485,0.151,0.478,0.526,95.8,94.33,78.61,7788,0.482,2002-03,2002
1610612754,Indiana Pacers,82,48,34,0.585,3981.0,101.6,103.2,97.9,99.6,3.7,3.5,0.656,1.58,17.7,0.318,0.694,0.509,0.157,0.469,0.522,94.2,92.71,77.26,7696,0.538,2002-03,2002
1610612755,Philadelphia 76ers,82,48,34,0.585,3971.0,101.8,103.2,100.0,100.6,1.8,2.6,0.595,1.46,16.5,0.324,0.704,0.509,0.158,0.466,0.52,94.0,93.07,77.56,7694,0.516,2002-03,2002
1610612756,Phoenix Suns,82,44,38,0.537,3961.0,100.7,102.6,99.4,101.3,1.2,1.3,0.572,1.42,16.2,0.323,0.672,0.496,0.158,0.473,0.514,94.3,92.59,77.16,7637,0.498,2002-03,2002
1610612757,Portland Trail Blazers,82,50,32,0.61,3970.0,102.6,104.2,99.5,101.5,3.1,2.7,0.623,1.49,17.7,0.338,0.689,0.515,0.167,0.489,0.531,92.1,90.44,75.36,7486,0.515,2002-03,2002
1610612758,Sacramento Kings,82,59,23,0.72,3966.0,103.1,104.4,96.3,97.8,6.8,6.6,0.627,1.71,18.3,0.289,0.678,0.493,0.149,0.499,0.535,98.0,96.63,80.52,7987,0.551,2002-03,2002
1610612759,San Antonio Spurs,82,60,22,0.732,3966.0,103.1,103.9,96.6,98.1,6.5,5.8,0.563,1.26,15.9,0.311,0.687,0.508,0.171,0.497,0.541,92.5,91.46,76.21,7558,0.549,2002-03,2002
1610612760,Seattle SuperSonics,82,40,42,0.488,3971.0,100.7,102.4,100.9,102.6,-0.2,-0.2,0.615,1.64,17.2,0.314,0.688,0.497,0.147,0.472,0.512,90.7,89.17,74.31,7379,0.502,2002-03,2002
1610612761,Toronto Raptors,82,24,58,0.293,3961.0,97.4,99.3,104.3,105.6,-6.9,-6.3,0.556,1.34,15.3,0.318,0.678,0.491,0.157,0.458,0.497,92.4,91.01,75.84,7507,0.447,2002-03,2002
1610612762,Utah Jazz,82,47,35,0.573,3956.0,102.4,103.7,99.8,101.1,2.7,2.6,0.727,1.53,19.5,0.353,0.673,0.519,0.184,0.486,0.537,92.0,90.78,75.65,7483,0.551,2002-03,2002
1610612763,Memphis Grizzlies,82,28,54,0.341,3986.0,101.0,102.3,104.6,105.9,-3.6,-3.5,0.621,1.5,17.5,0.301,0.659,0.482,0.162,0.487,0.526,95.2,94.03,78.35,7813,0.482,2002-03,2002
1610612764,Washington Wizards,82,37,45,0.451,3966.0,100.2,101.5,100.9,102.6,-0.7,-1.1,0.572,1.47,15.9,0.305,0.686,0.496,0.148,0.46,0.513,90.8,89.46,74.55,7390,0.498,2002-03,2002
1610612765,Detroit Pistons,82,50,32,0.61,3981.0,101.4,102.4,97.3,98.2,4.2,4.2,0.6,1.47,16.2,0.294,0.707,0.499,0.151,0.473,0.523,89.1,88.26,73.55,7318,0.525,2002-03,2002
1610612737,Atlanta Hawks,82,28,54,0.341,3981.0,98.2,99.1,103.1,103.9,-4.9,-4.8,0.583,1.22,15.7,0.308,0.686,0.5,0.176,0.465,0.514,93.5,92.68,77.24,7680,0.466,2003-04,2003
1610612738,Boston Celtics,82,36,46,0.439,3941.0,99.9,100.7,100.2,102.2,-0.3,-1.5,0.592,1.26,16.1,0.279,0.658,0.473,0.172,0.486,0.532,95.8,94.47,78.73,7757,0.49,2003-04,2003
1610612739,Cleveland Cavaliers,82,35,47,0.427,3971.0,98.4,100.6,101.3,103.1,-2.9,-2.6,0.619,1.49,16.9,0.34,0.688,0.514,0.16,0.451,0.498,93.6,91.71,76.43,7577,0.491,2003-04,2003
1610612740,New Orleans Hornets,82,41,41,0.5,3966.0,99.1,100.7,99.5,100.6,-0.3,0.1,0.619,1.4,16.4,0.332,0.681,0.502,0.164,0.46,0.505,91.8,90.59,75.49,7476,0.491,2003-04,2003
1610612741,Chicago Bulls,82,23,59,0.28,3966.0,93.9,95.6,100.5,102.1,-6.6,-6.5,0.641,1.36,16.7,0.311,0.679,0.491,0.172,0.446,0.486,94.8,93.23,77.69,7694,0.446,2003-04,2003
1610612742,Dallas Mavericks,82,52,30,0.634,3961.0,109.6,110.4,104.3,105.9,5.3,4.5,0.591,1.96,17.7,0.335,0.686,0.507,0.128,0.495,0.536,95.7,94.62,78.85,7814,0.527,2003-04,2003
1610612743,Denver Nuggets,82,43,39,0.524,3946.0,100.8,102.4,99.9,101.4,0.9,1.0,0.599,1.4,16.5,0.337,0.664,0.498,0.164,0.467,0.517,96.1,94.64,78.87,7786,0.505,2003-04,2003
1610612744,Golden State Warriors,82,37,45,0.451,3971.0,100.5,101.5,101.2,102.6,-0.7,-1.1,0.585,1.39,16.2,0.312,0.694,0.503,0.161,0.475,0.517,92.1,90.95,75.79,7535,0.491,2003-04,2003
1610612745,Houston Rockets,82,45,37,0.549,3986.0,98.1,99.7,96.4,97.8,1.8,1.9,0.577,1.15,15.8,0.305,0.708,0.516,0.186,0.484,0.528,90.3,88.92,74.1,7384,0.513,2003-04,2003
1610612746,Los Angeles Clippers,82,28,54,0.341,3961.0,99.8,101.9,105.9,106.6,-6.1,-4.7,0.587,1.23,15.5,0.362,0.677,0.517,0.176,0.453,0.512,93.8,92.49,77.08,7624,0.464,2003-04,2003
1610612747,Los Angeles Lakers,82,56,26,0.683,3971.0,102.7,104.2,98.7,100.1,4.0,4.1,0.643,1.72,17.9,0.313,0.701,0.506,0.146,0.481,0.522,94.8,93.39,77.82,7729,0.538,2003-04,2003
1610612748,Miami Heat,82,42,40,0.512,3951.0,99.3,100.6,98.9,100.3,0.4,0.3,0.573,1.38,15.6,0.307,0.707,0.504,0.154,0.463,0.51,90.5,89.3,74.42,7361,0.496,2003-04,2003
1610612749,Milwaukee Bucks,82,41,41,0.5,3956.0,103.5,104.6,102.6,103.5,0.9,1.1,0.63,1.69,17.5,0.308,0.69,0.499,0.144,0.477,0.528,94.1,93.2,77.66,7682,0.51,2003-04,2003
1610612750,Minnesota Timberwolves,82,58,24,0.707,3951.0,103.3,104.2,96.6,98.5,6.7,5.7,0.623,1.81,18.2,0.303,0.691,0.507,0.14,0.486,0.528,91.5,90.24,75.2,7441,0.554,2003-04,2003
1610612751,New Jersey Nets,82,47,35,0.573,3941.0,98.2,99.0,95.2,96.4,3.0,2.6,0.714,1.66,19.1,0.289,0.711,0.501,0.162,0.471,0.515,91.9,90.97,75.81,7475,0.533,2003-04,2003
